 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
8,462867.04410590854,46.0,0,-1.321807139769432E7,26,26,27,0.3610000000007858,17944.956039570272,1.716145816094522E-5,4.7572081E-12,0.0,276.3325606994331,-1.2420785278081894,573.7183807492256,NLOS,
9,462867.04410590854,12.0,2,-1.3246238522151392E7,43,42,43,-0.059000000001105946,17645.758408606052,-7.840692028000558E-5,-1.1738175E-11,0.0,560.0314050130546,0.5581032820045948,90.16375793516636,LOS,
73,462867.04410590854,24.0,0,-1.3187507107727438E7,25,24,23,-0.9860000000007858,18566.578572779894,1.1720390284608568E-4,1.8189894E-12,0.0,361.0825211331248,11.598482888191938,1.3988103568553925,NLOS,
74,462867.04410590854,46.0,0,-1.3211773871845316E7,34,33,34,0.09100000000034925,18545.19181740284,3.671807462524141E-5,1.8189894E-12,0.0,339.6957657560706,-0.06820908561348915,139.11865174025297,LOS,
11,462867.04410590854,56.0,0,-1.3389352175122853E7,33,23,35,0.20700000000215368,18605.162539191544,-5.560088640199168E-4,-2.6983955E-12,0.0,398.24247915297747,-0.36838822811841965,22.356070030480623,NLOS,
76,462867.04410590854,26.0,0,-1.3224536434349682E7,20,19,19,-0.13100000000122236,18386.628573209047,-6.378397301887323E-6,1.8189894E-12,0.0,181.13252156600356,11.292645990848541,-18.316094052046537,NLOS,
19,462867.04410590854,7.0,0,-1.3372516800056364E7,28,20,29,-0.4830000000001746,18791.665154993534,-4.9949614945263E-4,2.0275151E-12,0.0,582.5151618644595,-9.773823715746403,129.0666119195521,NLOS,
23,462867.04410590854,42.0,2,-1.3248727420410298E7,40,39,40,-0.036999999996623956,17833.941890366375,-8.684617601946113E-5,5.9709919E-13,0.0,371.9700269512832,0.6098530367016792,49.036795020103455,LOS,
31,462867.04410590854,39.0,2,-1.3125512177596882E7,36,35,37,0.026999999998224666,18398.447379395366,3.239157372479598E-4,-1.3575924E-12,0.0,193.917766161263,0.69563078135252,-22.882387176156044,NLOS,
1,462868.04416663677,79.0,2,-1.3243656725978311E7,44,43,44,0.23099999999976717,18192.236453127116,-9.344853303783273E-6,1.0302592E-12,0.0,13.256861820816994,0.252783939242363,7.157801251858473,LOS,
3,462868.04416663677,50.0,2,-1.3182843510282747E7,40,39,41,0.13300000000162981,17927.125460013747,1.9361116252782182E-4,2.1928018E-11,0.0,278.887467764318,0.15364864096045494,38.62495772913098,NLOS,
4,462868.04416663677,60.0,2,-1.3242848332478873E7,42,41,42,0.2069999999985157,18610.405434295535,-6.772884187383346E-6,4.804321E-13,0.0,404.83985551446676,0.2046889066696167,-30.17875488102436,NLOS,
8,462868.04416663677,46.0,0,-1.323625391409088E7,26,25,26,-0.27699999999822467,17944.67906857282,1.716146291815331E-5,4.7572081E-12,0.0,283.64997617155313,-7.317415472120047,550.7396065145731,NLOS,
9,462868.04416663677,12.0,2,-1.3264443975776266E7,43,42,43,0.15300000000206637,17645.909553453326,-7.840693201818044E-5,-1.1738175E-11,0.0,559.8010996803641,0.23030533269047737,90.11726682633162,LOS,
73,462868.04416663677,24.0,0,-1.320571598799412E7,32,25,25,0.0779999999977008,18565.38313113153,1.1720390466507508E-4,1.8189894E-12,0.0,359.88707948476076,-1.195441648364067,4.78302539139986,NLOS,
74,462868.04416663677,46.0,0,-1.3229981113168858E7,34,33,34,0.4459999999999127,18546.810984894633,3.671807644423082E-5,1.8189894E-12,0.0,341.31493324786425,1.6191674917936325,140.86392363533378,LOS,
11,462868.04416663677,56.0,0,-1.3407555857572865E7,23,22,34,-0.8590000000003783,18604.302185721695,-5.560088667183123E-4,-2.6983955E-12,0.0,397.66308844834566,-0.5793907046318054,20.5411141179502,NLOS,
76,462868.04416663677,26.0,0,-1.3242736101282336E7,20,19,20,1.3149999999986903,18374.434701822698,-6.378395482897917E-6,1.8189894E-12,0.0,168.93865017220378,-12.193871393799782,-24.145213048905134,NLOS,
19,462868.04416663677,7.0,0,-1.3390706675890781E7,21,20,29,-1.6769999999996799,18789.988579906523,-4.994961474251147E-4,2.0275151E-12,0.0,570.7923054769635,-11.722856387495995,113.44645720720291,NLOS,
23,462868.04416663677,42.0,2,-1.326693280705158E7,40,39,40,0.16799999999784632,17834.10840919614,-8.684617542236194E-5,5.9709919E-13,0.0,371.66023889184,0.3097880594432354,48.92701834067702,LOS,
31,462868.04416663677,39.0,2,-1.3143718442309573E7,36,35,36,0.23800000000119326,18398.68679601699,3.2391573589036734E-4,-1.3575924E-12,0.0,193.79631604254246,-0.12145011872053146,-22.11467844247818,NLOS,
1,462869.044227365,79.0,2,-1.3261862157618124E7,44,43,44,-0.11000000000058208,18192.127616785467,-9.34485227352406E-6,1.0302592E-12,0.0,13.064976587891579,0.19188523292541504,7.392945419996977,LOS,
3,462869.044227365,50.0,2,-1.3201048665622633E7,39,39,40,-0.18900000000212458,17926.934354148805,1.9361118445584014E-4,2.1928018E-11,0.0,278.52773490175605,0.35973286256194115,38.59006696566939,NLOS,
4,462869.044227365,60.0,2,-1.326105368644901E7,42,41,42,-0.13099999999758438,18610.272920943797,-6.772883706951246E-6,4.804321E-13,0.0,405.0078779421747,0.16802242770791054,-30.021445222198963,NLOS,
8,462869.044227365,46.0,0,-1.3254433915471349E7,26,25,26,0.24799999999959255,17944.925973147154,1.71614676753614E-5,4.7572081E-12,0.0,285.7672311626375,-2.1172549910843372,525.5456086546183,NLOS,
9,462869.044227365,12.0,2,-1.3282649261376482E7,43,42,43,-0.1940000000031432,17645.71787326038,-7.840694375635533E-5,-1.1738175E-11,0.0,559.632037550211,0.16906213015317917,90.20254351943731,LOS,
73,462869.044227365,24.0,0,-1.3223929397132125E7,32,31,32,0.2640000000028522,18569.917504534125,1.1720390648406448E-4,1.8189894E-12,0.0,364.72124534472823,4.83416585996747,12.995904207229614,NLOS,
74,462869.044227365,46.0,0,-1.3248185653967008E7,34,34,34,-0.3930000000000291,18544.25455598533,3.671807826322022E-5,1.8189894E-12,0.0,339.05829679593444,-2.2566364519298077,140.20846259593964,LOS,
11,462869.044227365,56.0,0,-1.3425755505648904E7,31,22,33,0.43699999999807915,18604.73957681656,-5.560088694167079E-4,-2.6983955E-12,0.0,394.02378926053643,-3.639299187809229,14.991576690226793,NLOS,
76,462869.044227365,26.0,0,-1.3260932941629477E7,20,19,20,-0.9929999999985739,18371.763819150627,-6.378393663908511E-6,1.8189894E-12,0.0,166.56755996122956,-2.3710902109742165,-32.50112509727478,NLOS,
19,462869.044227365,7.0,0,-1.3408896088157006E7,20,19,28,-0.8790000000008149,18789.10901647061,-4.994961453975997E-4,2.0275151E-12,0.0,570.5930973961949,-0.1992080807685852,97.66252675652504,NLOS,
23,462869.044227365,42.0,2,-1.3285138093167566E7,40,39,40,-0.1640000000006694,17833.94465663284,-8.684617482526275E-5,5.9709919E-13,0.0,371.3996978402138,0.26054105162620544,49.01650882512331,LOS,
31,462869.044227365,39.0,2,-1.3161924516659807E7,36,35,36,-0.11300000000119326,18398.573612362146,3.2391573502212734E-4,-1.3373541E-12,0.0,194.0765399336815,0.28022389113903046,-21.237393010407686,NLOS,
1,462870.0442880932,79.0,2,-1.3280067503370892E7,44,43,44,0.02600000000165892,18192.153165601194,-9.344851243264847E-6,1.0302592E-12,0.0,13.33494632691145,-0.26996973901987076,7.242410082370043,LOS,
3,462870.0442880932,50.0,2,-1.3219253800104313E7,39,38,40,-0.0750000000007276,17926.860879458487,1.9361120638385844E-4,2.1928018E-11,0.0,278.82332821935415,-0.2955933175981045,38.23452553153038,NLOS,
4,462870.0442880932,60.0,2,-1.3279258947266195E7,42,41,42,0.0039999999971769284,18610.278052568436,-6.772883226519144E-6,4.804321E-13,0.0,404.70894314721227,-0.29893479496240616,-30.257080975919962,NLOS,
8,462870.0442880932,46.0,0,-1.3272616077335209E7,26,25,26,-0.21500000000014552,17944.710766896605,1.716147243256949E-5,4.7572081E-12,0.0,283.8085601441562,1.9586710184812546,502.21230172365904,NLOS,
9,462870.0442880932,12.0,2,-1.3300854499321397E7,43,42,43,-0.04799999999886495,17645.66719389707,-7.840695549453018E-5,-1.1738175E-11,0.0,559.9421858564019,-0.31014830619096756,89.94037245213985,LOS,
73,462870.0442880932,24.0,0,-1.3242141568213634E7,33,32,32,0.001999999996769475,18568.684954188764,1.172039083030539E-4,1.8189894E-12,0.0,363.18890253826976,-1.5323428064584732,19.670934066176414,NLOS,
74,462870.0442880932,46.0,0,-1.3266391477041848E7,34,34,34,0.5119999999988067,18545.68090878427,3.6718080082209625E-5,1.8189894E-12,0.0,340.18485713750124,1.126560341566801,140.5354857891798,LOS,
11,462870.0442880932,56.0,0,-1.344396729207436E7,33,32,31,0.3400000000001455,18605.08057255298,-5.560088721151034E-4,-2.6983955E-12,0.0,405.9576091952622,11.933819934725761,21.2805962190032,NLOS,
76,462870.0442880932,26.0,0,-1.3279124392736547E7,19,19,20,-1.2910000000010768,18366.530277952552,-6.378391844919104E-6,1.8189894E-12,0.0,161.0342263057828,-5.533333655446768,-46.54606967419386,NLOS,
19,462870.0442880932,7.0,0,-1.3427075411344886E7,19,18,21,2.2440000000024156,18791.352803722024,-4.994961433700846E-4,2.0275151E-12,0.0,560.1687787435949,-10.42431865260005,71.48972550407052,NLOS,
23,462870.0442880932,42.0,2,-1.3303343359632723E7,41,40,40,-0.02899999999863212,17833.91641075909,-8.684617422816354E-5,5.9709919E-13,0.0,371.65786688029766,-0.2581690400838852,48.78655602037907,LOS,
31,462870.0442880932,39.0,2,-1.3180130736545675E7,35,34,36,0.04500000000189175,18398.619103498757,3.239157336847733E-4,-1.3373541E-12,0.0,193.99993012845516,-0.07660980522632599,-20.51450503617525,NLOS,
1,462871.04434882145,79.0,2,-1.3298273040982768E7,44,43,44,0.30600000000049477,18192.4599949345,-9.344850213005634E-6,1.0302592E-12,0.0,12.727581236511469,0.6073650903999805,7.583526317030191,LOS,
3,462871.04434882145,50.0,2,-1.3237459173676766E7,39,38,39,0.21500000000014552,17927.07616160065,1.9361122831187676E-4,2.1928018E-11,0.0,278.2593822926283,0.5639459267258644,38.417867332696915,NLOS,
4,462871.04434882145,60.0,2,-1.3297464398732979E7,42,41,42,0.28700000000026193,18610.564185626805,-6.7728827460870435E-6,4.804321E-13,0.0,405.2933821231127,0.5844389759004116,-30.00227466598153,NLOS,
8,462871.04434882145,46.0,0,-1.3290795247460648E7,26,25,26,0.1499999999978172,17944.86153677851,1.716147718977758E-5,4.7572081E-12,0.0,286.4025142341852,-2.5939540900290012,476.18704883009195,NLOS,
9,462871.04434882145,12.0,2,-1.3319059960836072E7,43,42,43,0.227999999999156,17645.896850720048,-7.840696723270507E-5,-1.1738175E-11,0.0,559.3815183602273,0.5606674961745739,90.20156360045075,LOS,
73,462871.04434882145,24.0,0,-1.3260351524119541E7,32,31,33,-0.6079999999965366,18566.47528833151,1.172039101220433E-4,1.8189894E-12,0.0,361.27902914583683,-1.909873392432928,24.430580787360668,NLOS,
74,462871.04434882145,46.0,0,-1.3284598386941079E7,35,34,34,-0.14099999999962165,18546.911788485944,3.6718081901199035E-5,1.8189894E-12,0.0,341.71552930027246,1.530672162771225,142.24912583455443,LOS,
11,462871.04434882145,56.0,2,-1.3462173150323316E7,35,34,33,0.21299999999973807,18605.29187581688,-5.560088748134989E-4,-2.6983955E-12,0.0,400.42446825653315,-5.533140938729048,21.941231712698936,NLOS,
76,462871.04434882145,26.0,0,-1.3297326681106243E7,19,18,20,0.2890000000006694,18377.523235291243,-6.378390025929697E-6,1.8189894E-12,0.0,172.3269761055708,11.292749799787998,-49.45395916327834,NLOS,
19,462871.04434882145,7.0,0,-1.3445271822990313E7,20,19,20,0.30799999999726424,18791.66100335121,-4.994961413425695E-4,2.0275151E-12,0.0,577.5215646401048,17.352785896509886,62.70517425611615,NLOS,
23,462871.04434882145,42.0,2,-1.332154887161418E7,41,40,41,0.25200000000040745,17834.168384470046,-8.684617363106436E-5,5.9709919E-13,0.0,371.0512830391526,0.6065838411450386,49.10191197693348,LOS,
31,462871.04434882145,39.0,2,-1.3198337358617038E7,35,34,36,0.3099999999976717,18398.929185315967,3.2391573234741923E-4,-1.3373541E-12,0.0,194.82480063289404,0.8248705044388771,-19.089639112353325,NLOS,
1,462872.0444095497,79.0,2,-1.331647844329539E7,44,43,44,-0.02500000000145519,18192.43353753537,-9.344849182746421E-6,1.0302592E-12,0.0,13.046955671161413,-0.3193744346499443,7.489550836384296,LOS,
3,462872.0444095497,50.0,2,-1.3255664444991976E7,38,38,39,-0.11299999999755528,17926.961622066796,1.9361125023989505E-4,2.1928018E-11,0.0,278.6363639384508,-0.376981645822525,38.19915942847729,NLOS,
4,462872.0444095497,60.0,2,-1.3315669717820842E7,42,41,42,-0.04299999999784632,18610.521887607872,-6.772882265654942E-6,4.804321E-13,0.0,404.9551938958466,-0.3381882272660732,-30.179639741778374,NLOS,
8,462872.0444095497,46.0,0,-1.3308977543444686E7,26,9,26,-0.20099999999729334,17944.660318039358,1.716148194698567E-5,4.7572081E-12,0.0,283.478444442153,2.924069792032242,452.98786207288504,NLOS,
9,462872.0444095497,12.0,2,-1.3337265315498594E7,43,42,43,-0.10899999999674037,17645.78717200458,-7.840697897087993E-5,-1.1738175E-11,0.0,559.7508518099785,-0.3693334497511387,90.05611013993621,LOS,
73,462872.0444095497,24.0,0,-1.3278563151627116E7,32,31,33,0.5119999999988067,18568.15240328759,1.1720391194103271E-4,1.8189894E-12,0.0,362.6563516408205,1.377322494983673,30.562036715447903,NLOS,
74,462872.0444095497,46.0,0,-1.3302803903867964E7,35,34,35,0.1680000000014843,18545.661684401333,3.671808372018844E-5,1.8189894E-12,0.0,340.1656327545643,-1.5498965457081795,142.27000107243657,LOS,
11,462872.0444095497,56.0,2,-1.3480378609759621E7,36,35,35,-0.04299999999784632,18605.250481277704,-5.560088775118944E-4,-2.6983955E-12,0.0,399.82108629494905,-0.6033819615840912,21.903262093663216,NLOS,
76,462872.0444095497,26.0,0,-1.3315467349103332E7,4,4,19,-2.311999999998079,18316.055504888296,-6.378388206940291E-6,1.8189894E-12,0.0,110.55945324152708,-61.76752286404371,-114.28201372176409,NLOS,
19,462872.0444095497,7.0,0,-1.3463467165182322E7,21,20,20,-0.15399999999863212,18791.5074782148,-4.994961393150544E-4,2.0275151E-12,0.0,576.1168383173645,-1.4047263227403164,52.55137713253498,NLOS,
23,462872.0444095497,42.0,2,-1.333975425693217E7,42,41,41,-0.08200000000215368,17834.085343770683,-8.684617303396516E-5,5.9709919E-13,0.0,371.416463047266,-0.36518000811338425,48.99081200361252,LOS,
31,462872.0444095497,39.0,2,-1.3216543898478463E7,35,28,35,-0.03299999999944703,18398.895158536732,3.239157310100652E-4,-1.3373541E-12,0.0,194.5656820833683,-0.25911854952573776,-18.046775579452515,NLOS,
1,462873.0444702779,79.0,2,-1.3334683927152589E7,44,43,44,0.1860000000015134,18192.619467943907,-9.344848152487208E-6,1.0302592E-12,0.0,12.549897633492947,0.49705803766846657,7.7769123911857605,LOS,
3,462873.0444702779,50.0,2,-1.3273869841920868E7,38,37,39,0.0959999999977299,17927.058420315385,1.9361127216791337E-4,2.1928018E-11,0.0,278.1858846992254,0.4504792392253876,38.40585766732693,NLOS,
4,462873.0444702779,60.0,2,-1.3333875095967874E7,42,41,42,0.15899999999965075,18610.679748013616,-6.772881785222841E-6,4.804321E-13,0.0,405.40801540389657,0.4528215080499649,-29.998153187334538,NLOS,
8,462873.0444702779,46.0,0,-1.3327163870786268E7,19,18,26,-0.056000000000494765,17944.60348047316,1.7161486704193763E-5,4.7572081E-12,0.0,279.0492793209851,4.429165121167898,434.1198253259063,NLOS,
9,462873.0444702779,12.0,2,-1.335547079170221E7,44,43,43,0.11099999999714782,17645.89883045107,-7.840699070905481E-5,-1.1738175E-11,0.0,559.2922019287944,0.4586498811841011,90.33199023455381,LOS,
73,462873.0444702779,24.0,0,-1.3296773344139054E7,32,31,32,0.07400000000052387,18566.722924925387,1.1720391376002211E-4,1.8189894E-12,0.0,361.5266657359898,-1.1296859048306942,35.55828946456313,NLOS,
74,462873.0444702779,46.0,0,-1.332100971416933E7,35,34,35,0.1529999999984284,18546.100194893777,3.671808553917785E-5,1.8189894E-12,0.0,340.903935700655,0.7383029460906982,142.88404324650764,LOS,
11,462873.0444702779,56.0,2,-1.3498582629146054E7,37,37,36,0.16600000000107684,18605.41506829858,-5.560088802102899E-4,-2.6983955E-12,0.0,398.77603255957365,-1.0450537353754044,20.725035056471825,NLOS,
76,462873.0444702779,26.0,0,-1.3333668438034676E7,4,4,19,-0.049000000002706656,18376.635506905615,-6.378386387950884E-6,1.8189894E-12,0.0,171.43924771621823,60.87979447469115,-118.38934156671166,NLOS,
19,462873.0444702779,7.0,0,-1.3481684193446789E7,27,21,21,0.5289999999986321,18792.03678085655,-4.994961372875393E-4,2.0275151E-12,0.0,598.0672071576118,21.950368840247393,64.38344492390752,NLOS,
23,462873.0444702779,42.0,2,-1.3357959721936729E7,43,42,42,0.13300000000162981,17834.218316286802,-8.684617243686596E-5,5.9709919E-13,0.0,370.9757077023387,0.44075534492731094,49.2591910623014,LOS,
31,462873.0444702779,39.0,2,-1.3234750906549226E7,29,28,35,0.21500000000014552,18399.109953448176,3.239157296727111E-4,-1.3373541E-12,0.0,195.45655923336744,0.8908771499991417,-16.23591025546193,NLOS,
1,462874.04453100613,79.0,2,-1.3352889508973274E7,44,43,44,0.227999999999156,18192.84820778668,-9.344847122227994E-6,1.0302592E-12,0.0,12.636001870036125,-0.08610423654317856,7.86244497820735,LOS,
3,462874.04453100613,50.0,2,-1.3292075391743626E7,38,37,38,0.1320000000014261,17927.19123777747,1.936112940959317E-4,2.1928018E-11,0.0,278.30770480260253,-0.1218201033771038,38.46565731614828,NLOS,
4,462874.04453100613,60.0,2,-1.3352080599179197E7,42,41,42,0.2069999999985157,18610.886132493615,-6.77288130479074E-6,4.804321E-13,0.0,405.3272432759404,-0.08077212795615196,-29.99139479920268,NLOS,
8,462874.04453100613,46.0,0,-1.334538273362999E7,19,18,26,0.2849999999998545,17944.88902077079,1.7161491461401852E-5,4.7572081E-12,0.0,246.71554275229573,32.333736568689346,447.4874982573092,NLOS,
9,462874.04453100613,12.0,2,-1.3373676402408328E7,44,43,44,0.14800000000104774,17646.046684108675,-7.840700244722967E-5,-1.1738175E-11,0.0,559.4201696440578,-0.1279677152633667,90.44258036836982,LOS,
73,462874.04453100613,24.0,0,-1.3314981370713577E7,31,30,32,-0.26599999999962165,18564.562508270144,1.1720391557901153E-4,1.8189894E-12,0.0,359.0664566271007,-2.460209108889103,38.088812343776226,NLOS,
74,462874.04453100613,46.0,0,-1.3339213113723084E7,35,34,35,0.4290000000000873,18543.83341240883,3.671808735816725E-5,1.8189894E-12,0.0,338.337360765785,-2.5665749348700047,140.7875453568995,LOS,
11,462874.04453100613,56.0,2,-1.3516787428431228E7,42,38,37,0.2069999999985157,18605.623049132526,-5.560088829086855E-4,-2.6983955E-12,0.0,399.351322516799,0.5752899572253227,20.026914305984974,NLOS,
76,462874.04453100613,26.0,0,-1.3351869182174075E7,4,4,4,-0.03499999999985448,18376.446358025074,-6.378384568961477E-6,1.8189894E-12,0.0,170.95030637830496,-0.48894133791327477,-123.14125381410122,NLOS,
19,462874.04453100613,7.0,0,-1.349990560925445E7,28,27,27,-0.2139999999999418,18791.82204966992,-4.994961352600242E-4,2.0275151E-12,0.0,602.1194454059005,4.052238248288631,80.30326345562935,NLOS,
23,462874.04453100613,42.0,2,-1.3376165295669109E7,43,42,43,0.1680000000014843,17834.387577995658,-8.684617183976678E-5,5.9709919E-13,0.0,371.1054951734841,-0.12978747114539146,49.336505483835936,LOS,
31,462874.04453100613,39.0,2,-1.325295835956942E7,28,27,35,0.21900000000096043,18399.329538069665,3.2391572833535706E-4,-1.3373541E-12,0.0,195.72458281368017,0.2680235803127289,-14.279887955635786,NLOS,
1,462875.04459173436,79.0,2,-1.3371095341262184E7,44,43,44,0.36300000000119326,18193.211059629917,-9.344846091968782E-6,1.0302592E-12,0.0,12.56959768012166,0.06640418991446495,7.898653324693441,LOS,
3,462875.04459173436,50.0,2,-1.331028121682059E7,38,37,38,0.2819999999992433,17927.47243602574,1.9361131602394998E-4,2.1928018E-11,0.0,278.3071593083441,5.454942584037781E-4,38.500918708741665,NLOS,
4,462875.04459173436,60.0,2,-1.3370286382526036E7,41,41,42,0.342000000000553,18611.22824896127,-6.772880824358639E-6,4.804321E-13,0.0,405.4015287309885,0.07428545504808426,-30.004293356090784,NLOS,
8,462875.04459173436,46.0,0,-1.3363604881674502E7,19,19,19,1.4799999999995634,17946.36943822354,1.716149621860994E-5,4.7572081E-12,0.0,243.63209588825703,3.083446864038706,463.840579520911,NLOS,
9,462875.04459173436,12.0,2,-1.3391882298578318E7,44,43,44,0.28800000000046566,17646.333240367472,-7.840701418540454E-5,-1.1738175E-11,0.0,559.3971703760326,0.022999268025159836,90.53884191811085,LOS,
73,462875.04459173436,24.0,0,-1.3333189133385044E7,31,25,32,0.9009999999980209,18564.30412966013,1.1720391739800093E-4,1.8189894E-12,0.0,358.50828555226326,-0.5581710748374462,40.05563970282674,NLOS,
74,462875.04459173436,46.0,0,-1.3357416083237026E7,35,35,35,0.3830000000016298,18543.547317273915,3.671808917715666E-5,1.8189894E-12,0.0,337.7514731697738,-0.5858875960111618,137.96121519431472,LOS,
11,462875.04459173436,56.0,2,-1.3534992470475506E7,43,42,42,0.3460000000013679,18605.96821922809,-5.560088856070809E-4,-2.6983955E-12,0.0,399.38945300132036,0.03813048452138901,19.27176019921899,NLOS,
76,462875.04459173436,26.0,0,-1.3370069780420735E7,4,4,4,0.012000000002444722,18376.456104189157,-6.378382749972072E-6,1.8189894E-12,0.0,170.6602600850165,-0.2900462932884693,-128.33885125815868,NLOS,
19,462875.04459173436,7.0,0,-1.3518119308799747E7,28,27,28,0.16600000000107684,18791.98701991141,-4.994961332325091E-4,2.0275151E-12,0.0,594.0678619667888,-8.05158343911171,88.20702716335654,NLOS,
23,462875.04459173436,42.0,2,-1.3394371125256017E7,44,43,43,0.31199999999807915,17834.698949843645,-8.684617124266758E-5,5.9709919E-13,0.0,371.0881552807987,0.01733989268541336,49.369881972670555,LOS,
31,462875.04459173436,39.0,2,-1.3271166436971832E7,28,27,29,0.375,18399.70346145332,3.23915726998003E-4,-1.3373541E-12,0.0,196.1720305159688,0.4474477022886276,-11.999275896698236,NLOS,
1,462876.0446524626,79.0,2,-1.3389301272232268E7,43,42,44,0.21500000000014552,18193.425287112594,-9.344845061709571E-6,1.0302592E-12,0.0,12.355184372514486,0.21441330760717392,8.033542845398188,LOS,
3,462876.0446524626,50.0,2,-1.3328487109949924E7,37,36,38,0.1290000000008149,17927.600512072444,1.9361133795196825E-4,2.1928018E-11,0.0,278.2140178605914,0.09314144775271416,38.60423247516155,NLOS,
4,462876.0446524626,60.0,2,-1.3388492257297862E7,41,40,42,0.1929999999993015,18611.423079505563,-6.772880343926538E-6,4.804321E-13,0.0,405.5868823379278,0.1853536069393158,-29.925766926258802,NLOS,
8,462876.0446524626,46.0,0,-1.3381838709611092E7,21,20,19,-0.592000000000553,17945.77903164178,1.7161500975818027E-5,4.7572081E-12,0.0,231.85415359586477,11.777942292392254,491.8735528625548,NLOS,
9,462876.0446524626,12.0,2,-1.3410088317352645E7,44,43,44,0.13599999999860302,17646.470879599452,-7.84070259235794E-5,-1.1738175E-11,0.0,559.2372324354947,0.15993794053792953,90.75770780444145,LOS,
73,462876.0446524626,24.0,0,-1.3351395659804732E7,25,24,31,0.030999999999039574,18563.073405884206,1.1720391921699034E-4,1.8189894E-12,0.0,357.2775617800653,-1.2307237721979618,40.78621528670192,NLOS,
74,462876.0446524626,46.0,0,-1.3375619250889916E7,36,35,35,0.00999999999839929,18543.88938035071,3.6718090996146067E-5,1.8189894E-12,0.0,338.0935362428427,0.3420630730688572,135.3330239765346,LOS,
11,462876.0446524626,56.0,2,-1.3553197634604376E7,44,43,43,0.19099999999889405,18606.159432590008,-5.560088883054765E-4,-2.6983955E-12,0.0,399.60668148845434,0.2172284871339798,18.638690691441298,NLOS,
76,462876.0446524626,26.0,0,-1.3388270036557011E7,4,4,4,-0.09800000000177533,18376.269628472626,-6.378380930982667E-6,1.8189894E-12,0.0,170.47378436475992,-0.186475720256567,-133.8785590901971,NLOS,
19,462876.0446524626,7.0,2,-1.3536332316404711E7,28,27,28,0.056000000000494765,18792.043703585863,-4.99496131204994E-4,2.0275151E-12,0.0,593.3403767347336,-0.7274852320551872,95.41885053738952,NLOS,
23,462876.0446524626,42.0,2,-1.3412577065730542E7,45,44,44,0.15999999999985448,17834.860152482986,-8.684617064556838E-5,5.9709919E-13,0.0,370.9159890972078,0.17216618359088898,49.51414607837796,LOS,
31,462876.0446524626,39.0,0,-1.3289508431298755E7,27,26,28,0.49799999999959255,18400.203183442354,3.2391572566064895E-4,-1.3373541E-12,0.0,330.211804240942,134.0397737249732,124.19826067239046,NLOS,
1,462877.0447131908,79.0,2,-1.3407507230967507E7,43,42,44,0.14500000000043656,18193.56971719861,-9.34484403145036E-6,1.0302592E-12,0.0,13.71064569056034,-1.3554613180458546,6.697235234081745,LOS,
3,462877.0447131908,50.0,2,-1.3346692948954035E7,37,36,38,0.05400000000008731,17927.656773857772,1.9361135987998652E-4,2.1928018E-11,0.0,279.7420109733939,-1.5279931128025055,37.15445872023702,NLOS,
4,462877.0447131908,60.0,2,-1.3406698162556112E7,41,40,41,0.12099999999918509,18611.543764308095,-6.772879863494439E-6,4.804321E-13,0.0,404.21232130005956,-1.3745610378682613,-31.315716359764338,NLOS,
8,462877.0447131908,46.0,0,-1.3400073033788353E7,22,21,21,0.21500000000014552,17945.99276985228,1.7161505733026102E-5,4.7572081E-12,0.0,232.758813329041,-0.9046597331762314,518.9038045853376,NLOS,
9,462877.0447131908,12.0,2,-1.3428294397012796E7,44,43,44,0.05700000000069849,17646.527666285634,-7.840703766175425E-5,-1.1738175E-11,0.0,560.63796954602,-1.4007371105253696,89.5384972281754,LOS,
73,462877.0447131908,24.0,0,-1.3369595273603E7,25,24,31,-0.3319999999985157,18556.166316010058,1.1720392103597974E-4,1.8189894E-12,0.0,348.8715096153319,-8.40605216473341,33.10520716011524,NLOS,
74,462877.0447131908,46.0,0,-1.3393822724305525E7,36,35,36,0.20300000000133878,18544.33904660493,3.671809281513547E-5,1.8189894E-12,0.0,337.0442402102053,-1.0492960326373577,131.51163319125772,LOS,
11,462877.0447131908,56.0,2,-1.3571402991745993E7,44,43,44,0.12299999999959255,18606.282559253275,-5.56008891003872E-4,-2.6983955E-12,0.0,398.395855858922,-1.2108256295323372,16.699671633541584,NLOS,
76,462877.0447131908,26.0,0,-1.3406470590269588E7,4,4,4,-0.02899999999863212,18376.722835212946,-6.3783791119932655E-6,1.8189894E-12,0.0,169.4280288219452,-1.0457555428147316,-140.6196529045701,NLOS,
19,462877.0447131908,7.0,2,-1.3554545816908311E7,28,27,28,-0.006000000001222361,18792.038344174623,-4.994961291774789E-4,2.0275151E-12,0.0,592.298751860857,-1.0416248738765717,101.62461025640368,NLOS,
23,462877.0447131908,42.0,2,-1.3430783040549994E7,45,44,45,0.08599999999933061,17834.94481317699,-8.684617004846919E-5,5.9709919E-13,0.0,372.31932715699077,-1.4033380597829819,48.19379281997681,LOS,
1,462878.04477391904,79.0,2,-1.3425713116775267E7,43,42,43,0.05799999999726424,18193.62943905592,-9.344843001191154E-6,1.0302592E-12,0.0,11.869078904390335,1.8415667861700058,7.086754895746708,LOS,
