 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
9,463367.9829964831,14.0,0,-2171055.7281706,32,31,32,-0.5850000000027649,17660.272080417722,-7.84128024436798E-5,-1.1744123E-11,0.0,539.6020359285176,-1.1619642600417137,95.5119213424623,NLOS,
73,463367.9829964831,22.0,0,-2112323.7868009657,26,26,26,-0.9269999999996799,18568.052610013634,1.1720481411581812E-4,1.8189894E-12,0.0,368.25261506810784,7.631776392459869,8.256648182868958,NLOS,
74,463367.9829964831,43.0,0,-2136453.2573703937,33,32,33,1.316000000002532,18605.09175387025,3.671898589497385E-5,1.8189894E-12,0.0,405.29175892472267,-1.6145036816596985,8.682941116392612,NLOS,
11,463367.9829964831,52.0,0,-2314120.632691443,51,50,51,-0.09400000000096043,18645.84736526385,-5.560101088062315E-4,-2.3062971E-12,0.0,446.0216050557792,2.623779021203518,-19.653966423124075,LOS,
17,463367.9829964831,14.0,0,-2193898.530446574,36,35,36,-0.09400000000096043,18080.02762414515,-1.5429322902600328E-4,-8.0137026E-13,0.0,117.35653529688716,1.4949481561779976,189.9345981143415,NLOS,
31,463367.9829964831,38.0,0,-2050388.7882175073,34,33,34,-0.4389999999984866,18454.196673557162,3.239151172276715E-4,-1.1432165E-12,0.0,253.0415181517601,2.8319716453552246,43.44792855158448,NLOS,
32,463368.98305598943,55.0,0,-2234687.6373914145,27,26,26,0.5959999999977299,18381.026703566313,-2.302992668628023E-4,1.0654071E-11,0.0,182.8323850184679,15.032044034451246,-7.0956957042217255,NLOS,
1,463368.98305598943,79.0,0,-2168470.696926087,46,45,46,0.027000000001862645,18245.651293881238,-9.344313770588571E-6,1.1157063E-12,0.0,45.528625309467316,-0.283919770270586,16.592333760112524,LOS,
3,463368.98305598943,52.0,0,-2107633.856189836,43,42,43,-0.043000000001484295,17935.271234236658,1.9362214235103538E-4,2.1906678E-11,0.0,264.83721101656556,-0.3604304865002632,27.56436975672841,LOS,
4,463368.98305598943,56.0,0,-2167654.845053792,48,47,48,0.04799999999886495,18651.05439630896,-6.772576597391872E-6,7.3592467E-13,0.0,450.9366311132908,-0.3061728700995445,-28.2721300534904,LOS,
70,463368.98305598943,12.0,0,-2127276.0735739097,27,27,27,0.36300000000119326,17405.836031418294,1.2816328751720057E-4,4.5474735E-12,0.0,794.2629380077124,-2.874190952628851,45.710765331983566,LOS,
8,463368.98305598943,48.0,0,-2160992.6774000116,33,32,33,0.1889999999984866,17990.429494727403,1.716382752596199E-5,4.7981758E-12,0.0,209.0515395887196,-0.43095341697335243,485.5136439874768,NLOS,
9,463368.98305598943,14.0,0,-2189256.61867667,32,31,32,0.33699999999953434,17660.238113619387,-7.841281418778912E-5,-1.1744123E-11,0.0,540.0084516778588,-0.40641574934124947,96.29857389628887,NLOS,
73,463368.98305598943,22.0,0,-2130534.0100275762,27,26,26,0.260999999998603,18570.53482602164,1.1720481593480534E-4,1.8189894E-12,0.0,370.4350386187434,2.1824235506355762,18.38008739054203,NLOS,
74,463368.98305598943,43.0,0,-2154653.769178029,32,32,33,-0.08400000000256114,18609.309793412685,3.6718987713961066E-5,1.8189894E-12,0.0,409.2100060097873,3.9182470850646496,9.09496134892106,NLOS,
11,463368.98305598943,52.0,0,-2332320.8059893027,51,50,51,0.06600000000253203,18645.83470891416,-5.560101111125259E-4,-2.3062971E-12,0.0,445.7160316929221,-0.30557336285710335,-19.581692695617676,LOS,
17,463368.98305598943,14.0,0,-2212101.9772537053,36,35,36,0.16799999999784632,18080.029785301536,-1.5429322982737255E-4,-8.0137026E-13,0.0,117.87975505366921,-0.5232197567820549,193.28083227947354,NLOS,
31,463368.98305598943,38.0,0,-2068587.0573839694,34,33,34,0.3669999999983702,18454.225723855197,3.239151160844564E-4,-1.1432165E-12,0.0,252.59387328475714,-0.447644867002964,41.616419564932585,NLOS,
32,463369.98311549576,55.0,0,-2252875.460645564,27,26,27,-0.29099999999743886,18380.671382319182,-2.3029925620874408E-4,1.0654071E-11,0.0,168.04437002912164,-14.788014989346266,-18.769995354115963,NLOS,
1,463369.98311549576,79.0,0,-2186670.726317823,46,45,46,0.14499999999679858,18245.70410173759,-9.344312654883643E-6,1.1157063E-12,0.0,46.18231884390116,0.6536935344338417,17.12131216749549,LOS,
3,463369.98311549576,52.0,0,-2125833.7629305273,43,42,43,0.10000000000218279,17935.222999714315,1.936221642576877E-4,2.1906678E-11,0.0,264.3055578134954,0.5316532030701637,27.9769300930202,LOS,
4,463369.98311549576,56.0,0,-2185855.30830526,48,47,48,0.09000000000014552,18651.075717441738,-6.77257586146809E-6,7.3592467E-13,0.0,451.5612536072731,0.6246224939823151,-27.309405766427517,LOS,
70,463369.98311549576,12.0,0,-2145476.3057307974,28,27,27,-0.6090000000003783,17404.564829859883,1.281632920646686E-4,4.5474735E-12,0.0,794.9345546476543,-0.6716166399419308,46.44353771209717,LOS,
8,463369.98311549576,48.0,0,-2179194.3118387237,33,32,33,-0.15999999999985448,17990.470692727715,1.7163832324131964E-5,4.7981758E-12,0.0,208.469105117023,0.5824344716966152,487.64877334982157,NLOS,
9,463369.98311549576,14.0,0,-2207455.4682598226,32,31,32,-0.2889999999970314,17660.17814609036,-7.841282593189842E-5,-1.1744123E-11,0.0,539.6710095331073,0.33744214475154877,95.64388844743371,NLOS,
73,463369.98311549576,22.0,0,-2148740.3677305914,27,26,27,-0.0970000000015716,18564.85894355923,1.1720481775379255E-4,1.8189894E-12,0.0,365.3587410710752,-5.076297547668219,25.2375879175961,NLOS,
74,463369.98311549576,43.0,0,-2172851.9390797727,32,32,33,0.5800000000017462,18608.33563202992,3.671898953294828E-5,1.8189894E-12,0.0,408.83542954176664,-0.37457646802067757,7.764660604298115,NLOS,
11,463369.98311549576,52.0,0,-2350520.747351326,51,50,51,0.046999999998661224,18645.856186572462,-5.560101134188204E-4,-2.3062971E-12,0.0,446.3476861268282,0.6316544339060783,-19.141769886016846,LOS,
17,463369.98311549576,14.0,0,-2230303.091114238,35,34,36,0.18800000000192085,18080.05457044393,-1.5429323062874183E-4,-8.0137026E-13,0.0,117.6647518761456,0.21500317752361298,194.89370476081967,NLOS,
31,463369.98311549576,38.0,0,-2086787.0387197025,34,34,34,0.08799999999973807,18454.28254517913,3.239151149412413E-4,-1.1432165E-12,0.0,253.3628877811134,0.7690144963562489,42.096664763987064,NLOS,
32,463370.98317494104,55.0,0,-2271069.0922057778,27,26,27,0.3319999999985157,18381.074912700802,-2.3029924555468647E-4,1.0654071E-11,0.0,174.23713228479028,6.19276225566864,-24.93578139692545,NLOS,
1,463370.98317494104,79.0,0,-2204870.4806342237,46,45,46,0.10500000000320142,18245.904395617545,-9.344311539178782E-6,1.1157063E-12,0.0,46.08635089546442,-0.09596794843673706,17.075422786176205,LOS,
3,463370.98317494104,52.0,0,-2144033.8001332134,43,42,43,0.026999999998224666,17935.34921703115,1.9362218616433873E-4,2.1906678E-11,0.0,264.4958569891751,-0.19029917567968369,28.220159962773323,LOS,
4,463370.98317494104,56.0,0,-2204055.16883887,48,47,48,0.10800000000017462,18651.252603251487,-6.7725751255443504E-6,7.3592467E-13,0.0,451.44410744309425,-0.11714616417884827,-27.24919179826975,LOS,
70,463370.98317494104,12.0,0,-2163674.2958644293,27,26,28,1.856999999999971,17402.950060058385,1.2816329661213637E-4,4.5474735E-12,0.0,796.849116910249,-1.9145622625946999,44.6344943754375,LOS,
8,463370.98317494104,48.0,0,-2197394.8485482484,33,32,33,0.2250000000021828,17990.658277086914,1.7163837122301652E-5,4.7981758E-12,0.0,208.81972331181169,-0.3506181947886944,488.3863810636103,NLOS,
9,463370.98317494104,14.0,0,-2225654.7333590947,32,31,32,0.2889999999970314,17660.322253052145,-7.841283767600702E-5,-1.1744123E-11,0.0,539.9543551169336,-0.2833455838263035,95.10492666065693,NLOS,
73,463370.98317494104,22.0,0,-2166946.109805189,27,26,27,-0.5239999999976135,18564.961586188525,1.1720481957277966E-4,1.8189894E-12,0.0,365.16159124299884,-0.1971498280763626,31.179667569696903,NLOS,
74,463370.98317494104,43.0,0,-2191051.4224707484,32,31,32,-0.407999999999447,18609.65721085295,3.6718991351935394E-5,1.8189894E-12,0.0,409.8572159074247,1.0217863656580448,7.448056634515524,NLOS,
11,463370.98317494104,52.0,0,-2368720.405784864,51,50,51,0.11300000000119326,18646.02878381312,-5.560101157251145E-4,-2.3062971E-12,0.0,446.22662303969264,-0.12106308713555336,-19.284568022936583,LOS,
17,463370.98317494104,14.0,0,-2248504.437996745,35,34,36,0.1790000000000873,18080.271132882684,-1.5429323143011106E-4,-8.0137026E-13,0.0,118.33964059874415,-0.6748887225985527,196.43980675935745,NLOS,
31,463370.98317494104,38.0,0,-2104986.275637131,35,34,34,0.2930000000014843,18454.4965416044,3.2391511379802626E-4,-1.1432165E-12,0.0,253.2070367783308,-0.15585100278258324,41.53269920125604,NLOS,
32,463371.9832345085,55.0,0,-2289265.213500347,26,26,27,0.037000000000261934,18380.953402377665,-2.3029923490062757E-4,1.0654071E-11,0.0,176.3182344250381,2.081102140247822,-28.312040627002716,NLOS,
1,463371.9832345085,79.0,0,-2223070.6048443243,46,45,46,0.052999999999883585,18245.949844244868,-9.344310423473785E-6,1.1157063E-12,0.0,46.4206284545362,0.33427755907177925,17.699219558387995,LOS,
3,463371.9832345085,52.0,0,-2162234.6039411016,43,42,43,-0.13299999999799184,17935.30143489316,1.9362220807099244E-4,2.1906678E-11,0.0,264.2607565112412,0.23510047793388367,29.529787495732307,LOS,
4,463371.9832345085,56.0,0,-2222254.951736763,48,47,48,-0.05500000000029104,18651.268557101488,-6.772574389620522E-6,7.3592467E-13,0.0,451.7665433436632,0.3224359005689621,-26.96682108566165,LOS,
70,463371.9832345085,12.0,0,-2181874.161968954,27,26,28,-1.1599999999998545,17405.493845459074,1.281633011596047E-4,4.5474735E-12,0.0,794.0055390521884,2.8435778580605984,45.001214388757944,LOS,
8,463371.9832345085,48.0,0,-2215595.392758731,33,33,33,0.09499999999752617,17990.694091632962,1.7163841920471926E-5,4.7981758E-12,0.0,208.6376057639718,0.18211754783988,489.43128219619393,NLOS,
9,463371.9832345085,14.0,0,-2243853.3018605635,32,31,32,0.020000000000436557,17660.305111650378,-7.841284942011704E-5,-1.1744123E-11,0.0,540.0520832240582,-0.09772810712456703,94.16915952786803,NLOS,
73,463371.9832345085,22.0,0,-2185143.064934209,26,22,27,0.7779999999984284,18555.60019871965,1.1720482139176699E-4,1.8189894E-12,0.0,356.09999623149633,-9.061595011502504,28.634594101458788,NLOS,
74,463371.9832345085,43.0,0,-2209250.264203891,32,31,32,-0.5470000000022992,18609.04285473749,3.671899317092272E-5,1.8189894E-12,0.0,409.54265225306153,-0.31456365436315536,6.789587292820215,NLOS,
11,463371.9832345085,52.0,0,-2386919.944919437,51,50,51,0.0319999999992433,18646.048602793366,-5.560101180314092E-4,-2.3062971E-12,0.0,446.54196056351066,0.31533752381801605,-19.246872663497925,LOS,
17,463371.9832345085,14.0,0,-2266704.8461801372,36,35,35,-0.31599999999889405,18080.28911820799,-1.5429323223148045E-4,-8.0137026E-13,0.0,119.43671502545476,-1.0970744267106056,197.34700210019946,NLOS,
31,463371.9832345085,38.0,0,-2123186.3857372254,35,34,35,-0.046999999998661224,18454.51518443972,3.239151126548111E-4,-1.1432165E-12,0.0,253.87184468656778,0.6648079082369804,42.14170876145363,NLOS,
32,463372.9832940148,55.0,0,-2307475.0503073074,26,26,27,-0.21500000000014552,18380.803952157497,-2.302992242465693E-4,1.0654071E-11,0.0,191.09155218303204,14.773317757993937,-18.272579923272133,NLOS,
1,463372.9832940148,79.0,0,-2241270.57099209,46,46,46,0.037000000000261934,18246.002941824496,-9.344309307768856E-6,1.1157063E-12,0.0,46.1715178899467,-0.24911056458950043,17.865161541849375,LOS,
3,463372.9832940148,52.0,0,-2180434.125437122,43,42,43,-0.08400000000256114,17935.25174095109,1.9362222997764482E-4,2.1906678E-11,0.0,264.60671228542924,-0.3459557741880417,29.257310699671507,LOS,
4,463372.9832940148,56.0,0,-2240455.4156105705,48,47,48,0.014000000002852175,18651.28948964551,-6.772573653696739E-6,7.3592467E-13,0.0,451.49511631578207,-0.2714270278811455,-26.303266916424036,LOS,
70,463372.9832940148,12.0,0,-2200076.0290388726,27,26,27,-0.7319999999999709,17405.759685132653,1.2816330570707276E-4,4.5474735E-12,0.0,794.0394918322563,-0.033952780067920685,47.069107342511415,LOS,
8,463372.9832940148,48.0,0,-2233795.489623688,34,33,33,-0.024999999997817213,17990.72743144259,1.716384671864191E-5,4.7981758E-12,0.0,209.0644232928753,-0.42681752890348434,489.7290453463793,NLOS,
9,463372.9832940148,14.0,0,-2262053.419666875,32,31,32,-0.2749999999978172,17660.265580441803,-7.841286116422638E-5,-1.1744123E-11,0.0,540.140546284616,-0.08846306055784225,94.4829047806561,NLOS,
73,463372.9832940148,22.0,0,-2203346.9507907555,19,18,27,-0.05899999999746797,18564.094847191125,1.1720482321075421E-4,1.8189894E-12,0.0,364.29485224559903,8.194856014102697,32.72045570239425,NLOS,
74,463372.9832940148,43.0,0,-2227449.53386423,32,31,32,0.7150000000001455,18608.826864946634,3.671899498990994E-5,1.8189894E-12,0.0,409.02687000110745,-0.5157822519540787,6.2592526860535145,NLOS,
11,463372.9832940148,52.0,0,-2405120.4337835126,51,50,51,-0.018000000000029104,18646.06517034769,-5.560101203377036E-4,-2.3062971E-12,0.0,446.25762071460485,-0.2843398489058018,-18.559240262955427,LOS,
17,463372.9832940148,14.0,0,-2284904.6785142533,36,35,36,0.16199999999662396,18080.342078961432,-1.5429323303284973E-4,-8.0137026E-13,0.0,119.5018123537302,-0.06509732827544212,197.3785557076335,NLOS,
31,463372.9832940148,38.0,0,-2141385.457346346,35,34,35,-0.03500000000349246,18454.57991545275,3.2391511151159594E-4,-1.1432165E-12,0.0,254.02849648147821,0.1566517949104309,41.41243489086628,NLOS,
32,463373.9871922308,55.0,0,-2325759.9363789223,27,26,26,-0.6599999999998545,18450.939876709133,-2.3029921355161565E-4,1.0654071E-11,0.0,197.0843063928187,5.9927542097866535,-3.0354850217700005,NLOS,
1,463373.9871922308,79.0,0,-2259539.4858193398,46,46,46,-0.25600000000122236,18315.958227012306,-9.344308187781316E-6,1.1157063E-12,0.0,46.2851960323751,0.11367814242839813,17.128141578286886,LOS,
3,463373.9871922308,52.0,0,-2198703.75707864,42,42,43,-0.12299999999959255,18003.95620488748,1.9362225196838548E-4,2.1906678E-11,0.0,265.73565524816513,-1.1289429627358913,29.24336190149188,LOS,
4,463373.9871922308,56.0,0,-2258724.125806801,48,47,48,-0.18800000000192085,18722.777349181473,-6.7725729149481254E-6,7.3592467E-13,0.0,453.13505040854216,1.639934092760086,-27.24503219500184,LOS,
70,463373.9871922308,12.0,0,-2218343.504967533,27,26,27,0.11700000000200816,17470.004122491926,1.2816331027199618E-4,4.5474735E-12,0.0,799.6466919593513,-5.607200127094984,44.89422155171633,LOS,
8,463373.9871922308,48.0,0,-2252064.198711183,34,33,34,-0.30099999999947613,18059.684732016176,1.716385153522958E-5,4.7981758E-12,0.0,210.04814068600535,-0.983717393130064,488.7873938381672,NLOS,
9,463373.9871922308,14.0,0,-2280322.909602262,32,31,32,-0.25600000000122236,17727.918431594968,-7.841287295341522E-5,-1.1744123E-11,0.0,541.973280608654,-1.8327343240380287,94.31712287664413,NLOS,
73,463373.9871922308,22.0,0,-2221619.4039861113,19,18,26,-0.8650000000016007,18633.785568900406,1.1720482503672358E-4,1.8189894E-12,0.0,364.1339333355427,-0.16091891005635262,35.52201549336314,NLOS,
74,463373.9871922308,43.0,0,-2245720.680556573,32,31,32,0.14099999999962165,18683.165833037347,3.671899681587931E-5,1.8189894E-12,0.0,413.51419746875763,4.487327467650175,7.754309460520744,NLOS,
11,463373.9871922308,52.0,0,-2423389.2543308735,51,50,51,-0.27300000000104774,18717.5471175164,-5.560101226528507E-4,-2.3062971E-12,0.0,447.8840202242136,1.6263995096087456,-19.391569945961237,LOS,
17,463373.9871922308,14.0,0,-2303175.504863441,37,36,36,-0.23999999999796273,18149.664455734193,-1.5429323383729505E-4,-8.0137026E-13,0.0,119.57154028862715,-0.06972793489694595,198.5524807535112,NLOS,
31,463373.9871922308,38.0,0,-2159654.5960117504,35,34,35,-0.25,18525.33791789785,3.239151103639926E-4,-1.1432165E-12,0.0,255.3587153851986,1.3302189037203789,40.89857327565551,NLOS,
32,463374.98351633886,55.0,0,-2343889.622663971,27,26,27,0.5689999999995052,18311.73343605548,-2.3029920270265666E-4,1.0679195E-11,0.0,177.70565222203732,-19.378654170781374,-5.093599833548069,NLOS,
1,463374.98351633886,79.0,0,-2277671.621646505,46,46,46,0.24499999999898137,18177.76725847274,-9.344307076243742E-6,1.1157063E-12,0.0,46.005445282906294,-0.2797507494688034,17.516649674624205,LOS,
3,463374.98351633886,52.0,0,-2216835.869354207,43,42,43,-0.08599999999933061,17867.986529376358,1.9362227379321264E-4,2.1906678E-11,0.0,263.7759495936334,1.9597056545317173,29.614528086036444,LOS,
4,463374.98351633886,56.0,0,-2276856.289189622,48,47,48,0.16200000000026193,18581.47826745361,-6.772572181773146E-6,7.3592467E-13,0.0,449.75146122276783,-3.3835891857743263,-26.829081870615482,LOS,
70,463374.98351633886,12.0,0,-2236476.7290870994,27,26,27,-0.6760000000031141,17340.752784270793,1.281633148024786E-4,4.5474735E-12,0.0,790.9935098215938,8.65318213775754,46.372047025710344,LOS,
8,463374.98351633886,48.0,0,-2270195.9930020943,34,33,34,0.06499999999869033,17923.39976739511,1.7163856315477556E-5,4.7981758E-12,0.0,208.5529006011784,1.4952400848269463,488.8354655355215,NLOS,
9,463374.98351633886,14.0,0,-2298455.0218372084,32,31,32,0.2849999999998545,17594.038464799523,-7.841288465365822E-5,-1.1744123E-11,0.0,537.7364803850651,4.2368002235889435,94.67819788306952,NLOS,
73,463374.98351633886,22.0,0,-2239751.4775101244,18,17,19,-0.8709999999991851,18490.371786806732,1.1720482684891656E-4,1.8189894E-12,0.0,358.6246777884662,-5.509255547076464,35.8484304882586,NLOS,
74,463374.98351633886,43.0,0,-2263852.9885489307,32,31,32,0.13400000000183354,18540.494603399187,3.671899862807229E-5,1.8189894E-12,0.0,408.7474943846464,-4.766703084111214,8.315192803740501,NLOS,
11,463374.98351633886,52.0,0,-2441521.376040902,52,51,51,0.1929999999993015,18576.254548948258,-5.560101249505307E-4,-2.3062971E-12,0.0,444.5002615451813,-3.3837586790323257,-19.018201041966677,LOS,
17,463374.98351633886,14.0,0,-2321307.955145046,37,36,37,0.0819999999985157,18012.669423732907,-1.542932346356711E-4,-8.0137026E-13,0.0,118.736926227808,0.834614060819149,199.2548707127571,NLOS,
31,463374.98351633886,38.0,0,-2177786.7074916027,35,34,35,0.09400000000096043,18385.554467573762,3.239151092250476E-4,-1.1432165E-12,0.0,253.78194530680776,-1.5767700783908367,41.26205938309431,NLOS,
32,463375.9835781668,55.0,0,-2362093.832571175,28,27,27,-0.3849999999983993,18380.551178585738,-2.3029919202344966E-4,1.0679195E-11,0.0,184.68782198429108,6.982169762253761,-0.9808238074183464,NLOS,
1,463375.9835781668,79.0,0,-2295870.8961316682,46,46,46,0.014999999999417923,18246.013923909515,-9.344305960536223E-6,1.1157063E-12,0.0,45.894971787929535,-0.11047349497675896,16.691136598587036,LOS,
3,463375.9835781668,52.0,0,-2235035.4710246995,43,42,43,0.12299999999959255,17935.003714889288,1.9362229569991584E-4,2.1906678E-11,0.0,265.09283770620823,-1.3168881125748158,29.122433323413134,LOS,
4,463375.9835781668,56.0,0,-2295055.7098693885,49,48,48,-0.026999999998224666,18651.21559868753,-6.772571445847654E-6,7.3592467E-13,0.0,451.14651887863874,1.3950576558709145,-27.50851419940591,LOS,
70,463375.9835781668,12.0,0,-2254678.497562051,27,26,27,1.0820000000021537,17406.711549352854,1.2816331934995722E-4,4.5474735E-12,0.0,793.3874200694263,-2.3939102478325367,48.04155255481601,LOS,
8,463375.9835781668,48.0,0,-2288395.525059253,34,33,34,0.13999999999941792,17990.70419849828,1.7163861113658676E-5,4.7981758E-12,0.0,209.60467513650656,-1.0517745353281498,488.26862842962146,NLOS,
9,463375.9835781668,14.0,0,-2316654.2819900513,32,31,32,-0.11300000000119326,17660.06532730162,-7.84128963977948E-5,-1.1744123E-11,0.0,540.0595242157578,-2.323043830692768,93.83449719846249,NLOS,
73,463375.9835781668,22.0,0,-2257969.462332893,17,16,19,-1.379000000000815,18577.23954616487,1.17204828667908E-4,1.8189894E-12,0.0,377.1397587656975,18.515080977231264,53.73346585780382,NLOS,
74,463375.9835781668,43.0,0,-2282057.726914268,32,31,32,0.24799999999959255,18615.575067177415,3.671900044706373E-5,1.8189894E-12,0.0,415.4752797745168,6.727785389870405,12.953770738095045,NLOS,
11,463375.9835781668,52.0,0,-2459720.545884136,52,51,52,-0.005999999997584382,18645.983449853957,-5.560101272568305E-4,-2.3062971E-12,0.0,445.8746211901307,1.3743596449494362,-19.949381940066814,LOS,
17,463375.9835781668,14.0,0,-2339507.9609867036,37,36,37,0.06600000000253203,18080.30620386079,-1.5429323543704224E-4,-8.0137026E-13,0.0,119.45858792960644,-0.721661701798439,199.16013940051198,NLOS,
31,463375.9835781668,38.0,0,-2195987.2002454735,35,34,35,-0.018000000000029104,18454.606020338833,3.239151080818298E-4,-1.1432165E-12,0.0,254.75713400170207,0.9751886948943138,41.654137801378965,NLOS,
32,463376.9836396893,55.0,0,-2380295.036086172,33,32,28,0.31599999999889405,18380.578648231924,-2.3029918134424593E-4,1.0679195E-11,0.0,181.90689862519503,-2.7809233590960503,-0.17423244565725327,NLOS,
1,463376.9836396893,79.0,0,-2314070.6356668174,46,45,46,0.21700000000055297,18246.155523691326,-9.344304844829044E-6,1.1157063E-12,0.0,45.72451484575868,-0.17045694217085838,16.03088104724884,LOS,
3,463376.9836396893,52.0,0,-2253235.665317621,43,42,43,0.059000000001105946,17935.05114767328,1.9362231760661238E-4,2.1906678E-11,0.0,265.32940246909857,-0.2365647628903389,28.923168525099754,LOS,
4,463376.9836396893,56.0,0,-2313255.1698511504,49,48,49,0.17599999999947613,18651.32268037647,-6.772570709922388E-6,7.3592467E-13,0.0,450.9545514062047,-0.19196747243404388,-28.448436994105577,LOS,
70,463376.9836396893,12.0,0,-2272881.2825507596,27,26,27,-0.2459999999991851,17407.965892922133,1.2816332389743444E-4,4.5474735E-12,0.0,792.4328689575195,0.9545511119067669,50.427779383957386,LOS,
8,463376.9836396893,48.0,0,-2306594.1816427335,34,33,34,0.2109999999993306,17990.827907394618,1.7163865911838328E-5,4.7981758E-12,0.0,209.97494319453835,-0.3702680580317974,486.52652518823743,NLOS,
9,463376.9836396893,14.0,0,-2334854.5709923767,32,31,32,0.18300000000090222,17660.09947194904,-7.84129081419278E-5,-1.1744123E-11,0.0,540.5897835120559,-0.530259296298027,93.71985354274511,NLOS,
73,463376.9836396893,22.0,0,-2276155.8964071535,17,16,18,0.7049999999981083,18546.80226220563,1.1720483048689888E-4,1.8189894E-12,0.0,346.4026823453605,-30.73707642033696,39.767960257828236,NLOS,
74,463376.9836396893,43.0,0,-2300259.1395639665,32,31,32,-0.14199999999982538,18611.270445998758,3.671900226605461E-5,1.8189894E-12,0.0,410.87086613848805,-4.604413636028767,13.966840576380491,NLOS,
11,463376.9836396893,52.0,0,-2477920.305838015,52,51,52,0.17399999999906868,18646.096638012677,-5.560101295631294E-4,-2.3062971E-12,0.0,445.70065281912684,-0.1739683710038662,-20.59024465084076,LOS,
17,463376.9836396893,14.0,0,-2357709.1495689936,37,36,37,0.23799999999755528,18080.42427476868,-1.5429323623841314E-4,-8.0137026E-13,0.0,119.60333079844713,-0.14474286884069443,199.9483562670648,NLOS,
31,463376.9836396893,38.0,0,-2214187.0381921493,35,34,35,0.5760000000009313,18454.749152377248,3.2391510693861246E-4,-1.1432165E-12,0.0,254.8128684423864,0.05573444068431854,41.091616570949554,NLOS,
32,463377.9837010896,55.0,0,-2398496.1246791147,33,32,33,0.2779999999984284,18380.75129549578,-2.3029917066504348E-4,1.0679195E-11,0.0,181.75621511787176,-0.15068350732326508,0.5174368619918823,NLOS,
1,463377.9837010896,79.0,0,-2332271.227507189,46,45,46,0.2989999999990687,18246.40408124402,-9.344303729122007E-6,1.1157063E-12,0.0,45.9697275981307,0.24521275237202644,16.22293071821332,LOS,
3,463377.9837010896,52.0,0,-2271435.6039504,43,43,43,0.2789999999986321,17935.20772615075,1.9362233951330615E-4,2.1906678E-11,0.0,265.15963058918715,0.16977187991142273,28.468243587762117,LOS,
4,463377.9837010896,56.0,0,-2331456.198081501,49,48,49,0.29499999999825377,18651.54755935818,-6.772569973997212E-6,7.3592467E-13,0.0,451.1840759590268,0.22952455282211304,-27.820111200213432,LOS,
70,463377.9837010896,12.0,0,-2291086.5059621744,27,26,27,0.6129999999975553,17408.70976363495,1.2816332844491107E-4,4.5474735E-12,0.0,791.6889982447028,0.7438707128167152,55.25242891907692,LOS,
8,463377.9837010896,48.0,0,-2324793.949880924,34,33,34,0.5040000000008149,17991.06234724447,1.716387071001738E-5,4.7981758E-12,0.0,209.71374475955963,0.2611984349787235,485.896076656878,NLOS,
9,463377.9837010896,14.0,0,-2353055.745200809,32,31,32,0.21900000000096043,17660.283248025924,-7.84129198860593E-5,-1.1744123E-11,0.0,540.343756813556,0.24602669849991798,94.49041599407792,NLOS,
73,463377.9837010896,22.0,0,-2294337.109500017,17,16,17,1.3260000000009313,18541.851525764912,1.1720483230588954E-4,1.8189894E-12,0.0,341.45194590464234,-4.950736440718174,20.581473261117935,NLOS,
74,463377.9837010896,43.0,0,-2318460.356084332,32,31,32,0.030999999999039574,18610.44828921929,3.6719004085045275E-5,1.8189894E-12,0.0,410.04870935902,-0.8221567794680595,14.783781081438065,NLOS,
11,463377.9837010896,52.0,0,-2496121.5486100055,52,51,52,0.3029999999998836,18646.31674099341,-5.560101318694283E-4,-2.3062971E-12,0.0,445.92131327837706,0.22066045925021172,-19.74828925356269,LOS,
32,463378.9837627342,55.0,0,-2416696.7645147704,33,32,33,0.158000000003085,18380.94213899225,-2.3029915998583849E-4,1.0679195E-11,0.0,181.11135471239686,-0.6448604054749012,0.46055642515420914,NLOS,
1,463378.9837627342,79.0,0,-2350471.266781375,46,45,46,0.18700000000171713,18246.681100316346,-9.344302613414698E-6,1.1157063E-12,0.0,45.95959013327956,-0.010137464851140976,15.562621746212244,LOS,
3,463378.9837627342,52.0,0,-2289636.10843369,44,43,43,0.024000000001251465,17935.396246675402,1.936223614200053E-4,2.1906678E-11,0.0,265.2629121541977,-0.10328156501054764,28.279376700520515,LOS,
4,463378.9837627342,56.0,0,-2349655.95571249,49,48,49,0.17299999999886495,18651.792112011462,-6.772569238071858E-6,7.3592467E-13,0.0,451.1286503188312,-0.05542564019560814,-28.76217722147703,LOS,
70,463378.9837627342,12.0,0,-2309287.361065399,27,26,27,-0.7929999999978463,17406.030286025256,1.2816333299238883E-4,4.5474735E-12,0.0,794.6682683154941,-2.9792700707912445,55.408977802842855,LOS,
8,463378.9837627342,48.0,0,-2342992.7186236456,34,33,34,0.07400000000052387,17991.331901032478,1.716387550819761E-5,4.7981758E-12,0.0,209.9543347246945,-0.24058996513485909,483.9663401991129,NLOS,
9,463378.9837627342,14.0,0,-2371256.6235045604,32,31,32,-0.08399999999892316,17660.47453263402,-7.841293163019369E-5,-1.1744123E-11,0.0,540.2199863344431,0.12377047911286354,94.66528130322695,NLOS,
