 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
70,463388.9844,12,0,-2491307.533,26,25,27,-0.108,17410.53299,1.28E-04,4.55E-12,0,790.1655626,0.641519461,66.49712926,LOS
8,463388.9844,48,0,-2524987.463,35,34,35,-0.232,17992.08173,1.72E-05,4.80E-12,0,208.585156,-0.676346213,469.6277356,NLOS
9,463388.9844,14,0,-2553270.503,31,30,31,-0.293,17660.60557,-7.84E-05,-1.17E-11,0,540.0896962,-0.585566171,99.41174223,NLOS
73,463388.9844,22,0,-2494533.01,26,25,26,0.818,18557.12058,1.17E-04,1.82E-12,0,356.4212075,-3.759765849,6.690193832,NLOS
74,463388.9844,43,0,-2518678.201,33,32,33,-0.484,18611.63361,3.67E-05,1.82E-12,0,410.9342425,-3.874374371,22.83736675,NLOS
11,463388.9844,52,0,-2696331.969,52,52,53,-0.046,18647.15041,-5.56E-04,-2.31E-12,0,446.4787938,-0.728201617,-19.13286194,LOS
17,463388.9844,14,0,-2576101.678,38,37,38,-0.096,18081.88915,-1.54E-04,-8.01E-13,0,118.0498804,14.14101626,182.2761644,NLOS
31,463388.9844,38,0,-2432616.229,32,31,32,-0.09,18455.7965,3.24E-04,-1.14E-12,0,271.2702045,9.400122136,60.08039369,NLOS
32,463389.9844,55,0,-2616902.923,35,34,35,-0.141,18380.94852,-2.30E-04,1.07E-11,0,180.410439,-0.540318556,-3.442803793,NLOS
1,463389.9844,79,0,-2550679.665,47,46,47,-0.004,18247.61932,-9.34E-06,1.12E-12,0,46.57757589,-0.25598358,13.86732905,LOS
3,463389.9844,52,0,-2489843.943,44,43,44,-0.149,17935.34639,1.94E-04,2.19E-11,0,265.6190664,-0.336475041,26.08898742,LOS
4,463389.9844,56,0,-2549862.324,49,48,49,-0.092,18652.40253,-6.77E-06,7.36E-13,0,451.4123364,-0.299606126,-32.48887154,LOS
70,463389.9844,12,0,-2509510.029,26,25,26,-0.365,17407.00945,1.28E-04,4.55E-12,0,793.9889017,-3.823339149,67.99408333,LOS
8,463389.9844,48,0,-2543187.466,36,35,35,0.015,17992.11557,1.72E-05,4.80E-12,0,208.8165507,-0.231394686,468.6325346,NLOS
9,463389.9844,14,0,-2571470.731,32,31,31,-0.379,17660.55515,-7.84E-05,-1.17E-11,0,540.2895778,-0.199881628,98.63611457,NLOS
73,463389.9844,22,0,-2512738.682,26,25,26,-0.511,18565.41917,1.17E-04,1.82E-12,0,364.4200076,7.998800106,11.36290088,NLOS
74,463389.9844,43,0,-2536880.993,33,32,33,0.303,18614.49043,3.67E-05,1.82E-12,0,413.4912663,2.557023779,24.62985289,NLOS
11,463389.9844,52,0,-2714532.06,52,51,53,-0.022,18647.16283,-5.56E-04,-2.31E-12,0,446.1860284,-0.292765412,-20.04302044,LOS
17,463389.9844,14,0,-2594302.735,38,37,38,0.145,18081.72988,-1.54E-04,-8.24E-13,0,118.3189247,-0.269044362,182.3325228,NLOS
31,463389.9844,38,0,-2450822.206,33,32,32,0.178,18455.8479,3.24E-04,-1.14E-12,0,261.1271541,-10.14305044,65.05785586,NLOS
32,463390.9845,55,0,-2635102.988,35,34,35,0.525,18381.05259,-2.30E-04,1.07E-11,0,180.7853085,0.374869496,-4.074642148,NLOS
1,463390.9845,79,0,-2568880.194,47,46,47,0.323,18247.78619,-9.34E-06,1.12E-12,0,47.04423481,0.46665892,13.69601478,LOS
3,463390.9845,52,0,-2508044.639,44,43,44,0.299,17935.42773,1.94E-04,2.19E-11,0,265.2436951,0.375371326,26.09103621,LOS
4,463390.9845,56,0,-2568062.455,49,48,49,0.354,18652.54021,-6.77E-06,7.36E-13,0,451.8418187,0.429482326,-33.05788176,LOS
70,463390.9845,12,0,-2527709.844,26,25,26,0.422,17404.56786,1.28E-04,4.55E-12,0,796.1306979,-2.141796138,67.11093308,LOS
8,463390.9845,48,0,-2561386.866,36,35,36,0.375,17992.27048,1.72E-05,4.80E-12,0,208.3152091,0.501341585,467.333555,NLOS
9,463390.9845,14,0,-2589672.362,32,31,32,0.477,17660.65333,-7.84E-05,-1.17E-11,0,539.845886,0.443691757,99.56425894,NLOS
73,463390.9845,22,0,-2530946.317,26,25,26,0.056,18568.49794,1.17E-04,1.82E-12,0,367.7985698,3.378562234,18.29874089,NLOS
74,463390.9845,43,0,-2555080.673,33,32,33,0.179,18610.3992,3.67E-05,1.82E-12,0,409.6998261,-3.791440174,23.61030204,NLOS
11,463390.9845,52,0,-2732732.75,52,51,52,0.277,18647.3006,-5.56E-04,-2.31E-12,0,446.6221009,0.436072547,-20.05324504,LOS
17,463390.9845,14,0,-2612501.662,38,37,38,0.017,18082.23457,-1.54E-04,-8.24E-13,0,121.1295498,-2.810625076,180.5593047,NLOS
31,463390.9845,38,0,-2469030.19,33,32,33,0.271,18457.53255,3.24E-04,-1.14E-12,0,264.4435674,3.316413365,72.34147829,NLOS
32,463391.9844,55,0,-2653301.344,36,35,35,-0.22,18378.54624,-2.30E-04,1.07E-11,0,180.5304362,-0.254872262,-4.317422342,NLOS
1,463391.9844,79,0,-2587078.587,47,46,47,0.041,18245.39747,-9.34E-06,1.12E-12,0,46.75592324,-0.288311571,13.48819343,LOS
3,463391.9844,52,0,-2526242.778,44,43,44,-0.094,17932.98996,1.94E-04,2.19E-11,0,265.5907251,-0.34703001,25.63516437,LOS
4,463391.9844,56,0,-2586260.782,49,48,49,-0.067,18650.06739,-6.77E-06,7.36E-13,0,451.4649363,-0.376882482,-33.33151732,LOS
70,463391.9844,12,0,-2545909.267,26,25,26,0.787,17403.65142,1.28E-04,4.55E-12,0,794.9485827,1.182115149,67.93412066,LOS
8,463391.9844,48,0,-2579584.723,36,35,36,0.02,17989.91858,1.72E-05,4.80E-12,0,208.567996,-0.252786856,466.5910641,NLOS
9,463391.9844,14,0,-2607870.92,32,31,32,-0.186,17658.27529,-7.84E-05,-1.17E-11,0,540.2662332,-0.420347136,99.51772427,NLOS
73,463391.9844,22,0,-2549158.313,26,25,26,-0.578,18572.10262,1.17E-04,1.82E-12,0,373.5017923,5.703222502,31.69366914,NLOS
74,463391.9844,43,0,-2573278.413,33,32,33,0.194,18608.65829,3.67E-05,1.82E-12,0,410.0574668,0.357640661,22.74937173,NLOS
11,463391.9844,52,0,-2750931.301,52,51,52,0.01,18644.82577,-5.56E-04,-2.31E-12,0,446.2313243,-0.390776567,-20.10387119,LOS
17,463391.9844,14,0,-2630717.191,37,19,38,0.662,18079.50089,-1.54E-04,-8.24E-13,0,101.5947692,19.53478057,197.4876056,NLOS
31,463391.9844,38,0,-2487234.925,34,33,33,0.205,18453.97937,3.24E-04,-1.14E-12,0,262.6083672,-1.835200254,78.47477444,NLOS
32,463392.9845,55,0,-2671502.438,36,35,36,0.49,18381.36477,-2.30E-04,1.07E-11,0,180.9294496,0.399013408,-4.219813995,NLOS
1,463392.9845,79,0,-2605279.742,47,46,47,0.595,18248.27641,-9.34E-06,1.12E-12,0,47.24376766,0.487844422,13.64421649,LOS
3,463392.9845,52,0,-2544443.646,44,43,44,0.44,17935.73907,1.94E-04,2.19E-11,0,265.2672621,0.323463045,25.51090931,LOS
4,463392.9845,56,0,-2604461.862,49,48,49,0.58,18652.97325,-6.77E-06,7.36E-13,0,451.9689275,0.503991269,-33.25091648,LOS
70,463392.9845,12,0,-2564109.624,26,25,26,-0.442,17404.4734,1.28E-04,4.55E-12,0,796.5249452,-1.57636252,67.29222725,LOS
8,463392.9845,48,0,-2597785.341,36,36,36,0.5,17992.73544,1.72E-05,4.80E-12,0,208.1297786,0.438217338,466.2108747,NLOS
9,463392.9845,14,0,-2626072.159,32,31,32,0.629,17660.99843,-7.84E-05,-1.17E-11,0,540.0178101,0.248423036,99.75316944,NLOS
73,463392.9845,22,0,-2567372.83,26,25,26,0.453,18574.6807,1.17E-04,1.82E-12,0,373.6815316,0.179739229,45.21211547,NLOS
74,463392.9845,43,0,-2591479.742,33,32,33,0.261,18612.4357,3.67E-05,1.82E-12,0,411.4365317,1.379064925,23.07941277,NLOS
11,463392.9845,52,0,-2769132.606,52,51,52,0.537,18647.72933,-5.56E-04,-2.31E-12,0,446.7337583,0.502433941,-19.7998649,LOS
17,463392.9845,14,0,-2648934.312,30,29,38,0.051,18082.32121,-1.54E-04,-8.24E-13,0,102.3144822,-0.719712909,213.6082933,NLOS
31,463392.9845,38,0,-2505429.855,34,33,34,0.455,18456.88667,3.24E-04,-1.14E-12,0,250.5587232,-12.04964401,72.40468666,NLOS
32,463393.9845,55,0,-2689703.243,36,35,36,-1.096,18381.09243,-2.30E-04,1.07E-11,0,180.9745548,0.045105167,-4.111018755,NLOS
1,463393.9845,79,0,-2623480.576,47,46,47,-1.105,18248.08108,-9.34E-06,1.12E-12,0,47.33913073,0.095363066,13.77811828,LOS
3,463393.9845,52,0,-2562644.19,43,43,44,-1.09,17935.45835,1.94E-04,2.19E-11,0,265.2645423,0.002719726,25.36138254,LOS
4,463393.9845,56,0,-2622662.622,49,48,49,-1.066,18652.75323,-6.77E-06,7.36E-13,0,452.0362511,0.067323599,-33.19095033,LOS
70,463393.9845,12,0,-2582308.089,26,26,26,-0.96,17402.57939,1.28E-04,4.55E-12,0,798.119164,-1.594218798,65.05875322,LOS
8,463393.9845,48,0,-2615985.645,37,36,36,-1.074,17992.52316,1.72E-05,4.80E-12,0,208.0398579,0.089920677,465.8163261,NLOS
9,463393.9845,14,0,-2644273.207,32,31,32,-1.16,17660.71487,-7.84E-05,-1.17E-11,0,539.8688961,0.148914032,100.0974233,NLOS
73,463393.9845,22,0,-2585584.727,26,25,26,0.588,18572.06706,1.17E-04,1.82E-12,0,371.367692,-2.313839581,56.40961808,NLOS
74,463393.9845,43,0,-2609678.738,34,33,33,-0.388,18610.2348,3.67E-05,1.82E-12,0,409.5354238,-1.901107971,21.3765166,NLOS
11,463393.9845,52,0,-2787333.584,52,51,52,-1.076,18647.50506,-5.56E-04,-2.31E-12,0,446.7944132,0.060654964,-19.52191922,LOS
17,463393.9845,14,0,-2667132.696,31,30,37,-0.82,18082.14558,-1.54E-04,-8.24E-13,0,120.6476894,-18.33320721,211.2917364,NLOS
31,463393.9845,38,0,-2523630.371,34,33,34,-1.045,18456.69272,3.24E-04,-1.14E-12,0,256.563308,6.004584838,72.22045454,NLOS
32,463394.9846,55,0,-2707903.386,36,35,36,0.143,18380.39427,-2.30E-04,1.07E-11,0,180.9452891,-0.029265702,-4.06539714,NLOS
1,463394.9846,79,0,-2641680.687,47,46,47,-0.012,18247.47345,-9.34E-06,1.12E-12,0,47.33405646,-0.00507427,13.78946296,LOS
3,463394.9846,52,0,-2580843.993,43,42,44,-0.147,17934.75326,1.94E-04,2.19E-11,0,265.3784123,-0.113869913,25.06997453,LOS
4,463394.9846,56,0,-2640862.658,49,48,49,-0.068,18652.11182,-6.77E-06,7.36E-13,0,452.0003707,-0.035880398,-33.25478366,LOS
70,463394.9846,12,0,-2600505.274,26,26,26,-0.342,17401.29717,1.28E-04,4.55E-12,0,798.8017953,-0.682631295,62.14521777,LOS
8,463394.9846,48,0,-2634185.204,38,37,37,-0.018,17991.90455,1.72E-05,4.80E-12,0,208.0809887,-0.0411308,465.2763465,NLOS
9,463394.9846,14,0,-2662473.682,32,31,32,0.018,17660.04155,-7.84E-05,-1.17E-11,0,539.8019695,0.066926617,100.4684654,NLOS
73,463394.9846,22,0,-2603794.87,25,7,26,-1.64,18570.31974,1.17E-04,1.82E-12,0,370.2199557,-1.147736296,66.45229454,NLOS
74,463394.9846,43,0,-2627878.486,34,33,34,-0.373,18611.11819,3.67E-05,1.82E-12,0,411.0183985,1.482974727,21.02481128,NLOS
11,463394.9846,52,0,-2805533.838,52,51,52,-0.076,18646.86287,-5.56E-04,-2.31E-12,0,446.756085,-0.038328219,-19.36897258,LOS
17,463394.9846,14,0,-2685317.208,32,31,31,-0.023,18081.50763,-1.54E-04,-8.24E-13,0,133.8155265,-13.16783713,195.7032967,NLOS
31,463394.9846,38,0,-2541825.773,34,33,34,-0.101,18456.07402,3.24E-04,-1.14E-12,0,252.1677006,-4.395607453,67.52191091,NLOS
32,463395.9847,55,0,-2726103.382,37,36,36,-0.19,18380.29118,-2.30E-04,1.07E-11,0,181.1325093,0.187220249,-3.866461094,NLOS
1,463395.9847,79,0,-2659880.669,47,46,47,0.018,18247.45789,-9.34E-06,1.12E-12,0,47.62182491,0.287768453,13.97109262,LOS
3,463395.9847,52,0,-2599043.649,43,42,43,-0.039,17934.65214,1.94E-04,2.19E-11,0,265.196096,0.18231627,24.93286359,LOS
4,463395.9847,56,0,-2659062.554,49,48,49,-0.028,18652.06679,-6.77E-06,7.36E-13,0,452.2471482,0.246777464,-33.15974002,LOS
70,463395.9847,12,0,-2618707.916,26,26,26,0.187,17406.7509,1.28E-04,4.55E-12,0,793.0482818,5.753513478,64.98773358,LOS
8,463395.9847,48,0,-2652384.617,38,37,38,-0.002,17991.87425,1.72E-05,4.80E-12,0,207.8233973,0.257591411,464.8896475,NLOS
9,463395.9847,14,0,-2680673.997,33,32,32,-0.383,17659.93096,-7.84E-05,-1.17E-11,0,539.621494,0.180475522,100.9798363,NLOS
73,463395.9847,22,0,-2622005.69,17,16,26,-0.03,18571.00519,1.17E-04,1.82E-12,0,371.2051969,0.985241242,77.47312033,NLOS
74,463395.9847,43,0,-2646079.814,34,33,34,0.515,18612.82982,3.67E-05,1.82E-12,0,413.0298272,2.011428691,22.55277739,NLOS
11,463395.9847,52,0,-2823733.956,52,51,52,0.006,18646.81792,-5.56E-04,-2.31E-12,0,447.0059129,0.249827884,-19.05284445,LOS
17,463395.9847,14,0,-2703510.473,33,32,32,-0.143,18081.48331,-1.54E-04,-8.24E-13,0,124.6584868,9.15703965,189.1678481,NLOS
31,463395.9847,38,0,-2560020.945,34,33,34,-0.053,18456.05912,3.24E-04,-1.14E-12,0,252.3559748,0.188274294,62.89295093,NLOS
32,463396.9847,55,0,-2744303.316,37,36,37,-0.025,18380.28753,-2.30E-04,1.07E-11,0,181.1039609,-0.028548371,-3.729978472,NLOS
1,463396.9847,79,0,-2678080.608,47,46,47,0.107,18247.53608,-9.34E-06,1.12E-12,0,47.69629619,0.074471273,14.10970904,LOS
3,463396.9847,52,0,-2617243.287,43,42,43,-0.054,17934.63326,1.94E-04,2.19E-11,0,265.1874681,0.008627832,24.77635543,LOS
4,463396.9847,56,0,-2677262.401,49,48,49,0.071,18652.11353,-6.77E-06,7.36E-13,0,452.2866401,0.03949187,-33.11308973,LOS
70,463396.9847,12,0,-2636907.575,27,26,26,-0.138,17403.766,1.28E-04,4.55E-12,0,796.0331767,-2.984894868,64.8478662,LOS
8,463396.9847,48,0,-2670583.927,38,37,38,0.024,17991.93693,1.72E-05,4.80E-12,0,207.8212885,0.002108794,464.4007372,NLOS
9,463396.9847,14,0,-2698874.171,33,32,33,-0.022,17659.93597,-7.84E-05,-1.17E-11,0,539.7229646,-0.101470605,101.3495853,NLOS
73,463396.9847,22,0,-2640221.876,17,17,25,-0.199,18576.3765,1.17E-04,1.82E-12,0,376.57651,5.371313103,93.85816253,NLOS
74,463396.9847,43,0,-2664282.513,34,33,34,-0.045,18614.332,3.67E-05,1.82E-12,0,414.5320019,1.502174765,25.45118453,NLOS
11,463396.9847,52,0,-2841934.031,52,51,52,0.076,18646.86373,-5.56E-04,-2.31E-12,0,447.0507872,0.044874251,-18.77846736,LOS
17,463396.9847,14,0,-2721707.733,34,33,33,0.096,18081.552,-1.54E-04,-8.24E-13,0,120.5598582,4.098628629,186.6269777,NLOS
31,463396.9847,38,0,-2578215.122,34,33,34,0.209,18456.13396,3.24E-04,-1.14E-12,0,251.479775,-0.87619986,57.26911196,NLOS
32,463397.9848,55,0,-2762502.937,37,36,37,-0.164,18380.16646,-2.30E-04,1.07E-11,0,180.9836404,-0.120320547,-3.906518813,NLOS
1,463397.9848,79,0,-2696279.587,47,46,47,-0.021,18247.504,-9.34E-06,1.12E-12,0,47.67034283,-0.025953356,13.28886491,LOS
3,463397.9848,52,0,-2635442.296,43,42,43,0.045,17934.5221,1.94E-04,2.19E-11,0,265.2791232,-0.091655083,23.99134292,LOS
4,463397.9848,56,0,-2695461.388,48,48,49,0.013,18652.05397,-6.77E-06,7.36E-13,0,452.2309828,-0.055657208,-33.92644498,LOS
70,463397.9848,12,0,-2655107.03,27,26,27,0.007,17403.95073,1.28E-04,4.55E-12,0,795.8484512,0.18472553,64.50376146,LOS
8,463397.9848,48,0,-2688782.824,38,37,38,0.08,17991.89582,1.72E-05,4.80E-12,0,207.8887901,-0.06750159,463.4988,NLOS
9,463397.9848,14,0,-2717073.221,33,32,33,0.227,17659.8492,-7.84E-05,-1.17E-11,0,539.9451996,-0.222234983,100.5958147,NLOS
73,463397.9848,22,0,-2658435.874,17,16,17,-0.74,18573.80184,1.17E-04,1.82E-12,0,374.0018463,-2.57466374,108.0571164,NLOS
74,463397.9848,43,0,-2682483.448,34,34,34,-0.371,18613.68776,3.67E-05,1.82E-12,0,413.8877605,-0.644241426,26.58651466,NLOS
11,463397.9848,52,0,-2860133.023,52,51,52,-0.031,18646.80329,-5.56E-04,-2.31E-12,0,446.9795752,-0.071211986,-19.58747354,LOS
17,463397.9848,14,0,-2739907.083,34,33,34,-0.1,18081.5053,-1.54E-04,-8.24E-13,0,117.9442877,2.615570564,186.1762447,NLOS
31,463397.9848,38,0,-2596411.742,33,33,34,0.047,18456.10866,3.24E-04,-1.14E-12,0,253.9164322,2.436657168,54.0874067,NLOS
32,463398.9848,55,0,-2780702.703,38,37,37,-0.057,18380.21131,-2.30E-04,1.07E-11,0,181.3039326,0.320292242,-3.637821347,NLOS
1,463398.9848,79,0,-2714479.391,47,47,47,0.049,18247.62286,-9.34E-06,1.12E-12,0,48.09643395,0.426091116,13.5926051,LOS
3,463398.9848,52,0,-2653641.807,43,42,43,-0.176,17934.54306,1.94E-04,2.19E-11,0,264.9581791,0.320944101,24.00808742,LOS
4,463398.9848,56,0,-2713661.089,48,47,49,-0.013,18652.1462,-6.77E-06,7.36E-13,0,452.6170583,0.386075452,-33.7250868,LOS
70,463398.9848,12,0,-2673308.553,27,26,27,-0.888,17405.62479,1.28E-04,4.55E-12,0,793.8745936,1.973857541,66.52737028,LOS
8,463398.9848,48,0,-2706981.949,39,38,38,0.031,17991.99842,1.72E-05,4.80E-12,0,207.4979143,0.390875854,463.1246244,NLOS
9,463398.9848,14,0,-2735273.215,33,32,33,-0.215,17659.87012,-7.84E-05,-1.17E-11,0,539.5228365,0.422363017,101.0853388,NLOS
73,463398.9848,22,0,-2676632.648,17,16,17,-0.391,18556.97906,1.17E-04,1.82E-12,0,357.478853,-16.5229933,105.3303434,NLOS
74,463398.9848,43,0,-2700684.321,35,34,34,-0.16,18612.76964,3.67E-05,1.82E-12,0,413.26944,-0.618320528,27.9589472,NLOS
17,463398.9848,14,0,-2758106.494,34,33,34,0.408,18081.62488,-1.54E-04,-8.24E-13,0,117.9013842,0.042903483,186.0856527,NLOS
31,463398.9848,38,0,-2614610.807,33,32,34,0.02,18456.24109,3.24E-04,-1.14E-12,0,256.9048256,2.988393418,53.65136311,NLOS
32,463399.9851,55,0,-2798905.19,38,37,38,0.256,18383.13184,-2.30E-04,1.07E-11,0,180.7883122,-0.51562041,-3.946682166,NLOS
1,463399.9851,79,0,-2732682.06,48,47,47,0.394,18250.61433,-9.34E-06,1.12E-12,0,47.78869962,-0.307734322,13.46357744,LOS
3,463399.9851,52,0,-2671844.156,42,42,43,0.336,17937.39696,1.94E-04,2.19E-11,0,265.4304247,-0.472245581,23.56544504,LOS
4,463399.9851,56,0,-2731863.657,48,47,48,0.306,18655.16181,-6.77E-06,7.36E-13,0,452.3429442,-0.274114072,-33.9557934,LOS
70,463399.9851,12,0,-2691515.157,27,26,27,1.744,17410.57999,1.28E-04,4.55E-12,0,792.2171106,1.657483067,70.33394584,LOS
8,463399.9851,48,0,-2725183.937,39,38,39,0.332,17994.92121,1.72E-05,4.80E-12,0,207.8607663,-0.362852015,462.315226,NLOS
9,463399.9851,14,0,-2753476.318,33,33,33,0.59,17662.7011,-7.84E-05,-1.17E-11,0,539.7543228,-0.231486261,101.3865995,NLOS
73,463399.9851,22,0,-2694842.891,16,15,17,-0.668,18570.51146,1.17E-04,1.82E-12,0,367.7135433,10.23469034,112.7754923,NLOS
74,463399.9851,43,0,-2718885.262,35,34,35,0.502,18613.0341,3.67E-05,1.82E-12,0,410.236178,-3.033261947,26.10255896,NLOS
11,463399.9851,52,0,-2896535.74,51,51,52,0.324,18649.90715,-5.56E-04,-2.31E-12,0,447.0968461,-0.277432922,-19.17136859,LOS
17,463399.9851,14,0,-2776309.302,34,33,34,0.235,18084.54537,-1.54E-04,-8.24E-13,0,117.7148262,0.186557937,186.0956963,NLOS
31,463399.9851,38,0,-2632813.754,33,32,33,0.343,18459.24255,3.24E-04,-1.14E-12,0,257.6478741,0.743048478,53.79990945,NLOS
32,463400.9851,55,0,-2817105.871,38,37,38,0.442,18380.61939,-2.30E-04,1.07E-11,0,181.2479593,0.459647082,-3.062271617,NLOS
1,463400.9851,79,0,-2750882.653,48,47,48,0.381,18248.19342,-9.34E-06,1.12E-12,0,48.37147474,0.58277512,14.25657651,LOS
3,463400.9851,52,0,-2690044.816,42,41,43,0.281,17934.9394,1.94E-04,2.19E-11,0,264.9132881,0.517136641,24.43128793,LOS
4,463400.9851,56,0,-2750063.694,48,47,48,0.356,18652.65388,-6.77E-06,7.36E-13,0,452.8453891,0.502444867,-33.7189422,LOS
70,463400.9851,12,0,-2709714.519,27,26,27,-1.352,17404.12508,1.28E-04,4.55E-12,0,795.6741006,-3.456990041,69.8967259,LOS
8,463400.9851,48,0,-2743383.645,39,38,39,0.406,17992.54173,1.72E-05,4.80E-12,0,207.2395325,0.621233832,462.2242737,NLOS
9,463400.9851,14,0,-2771676.78,34,33,33,-0.113,17660.27757,-7.84E-05,-1.17E-11,0,539.0201228,0.734199986,102.0442386,NLOS
73,463400.9851,22,0,-2713029.826,16,15,17,0.977,18546.57784,1.17E-04,1.82E-12,0,346.7778483,-20.93569499,99.91052758,NLOS
74,463400.9851,43,0,-2737085.402,35,34,35,0.205,18612.2004,3.67E-05,1.82E-12,0,412.400403,2.164224964,26.44205109,NLOS
11,463400.9851,52,0,-2914735.951,51,51,52,0.418,18647.40064,-5.56E-04,-2.31E-12,0,447.5852873,0.488441147,-18.76145842,LOS
31,463400.9851,38,0,-2651017.154,33,32,33,0.389,18456.81474,3.24E-04,-1.14E-12,0,260.5489434,2.901069388,57.39947731,NLOS
32,463401.9852,55,0,-2835305.616,38,37,38,0.023,18380.74078,-2.30E-04,1.07E-11,0,181.5435265,0.295567226,-2.814726852,NLOS
1,463401.9852,79,0,-2769082.052,48,47,48,0.088,18248.40496,-9.34E-06,1.12E-12,0,48.88099117,0.509516429,14.15448001,LOS
3,463401.9852,52,0,-2708244.17,42,41,42,0.041,17935.0633,1.94E-04,2.19E-11,0,264.5223044,0.390983686,24.29162342,LOS
4,463401.9852,56,0,-2768263.129,48,47,48,0.078,18652.83897,-6.77E-06,7.36E-13,0,453.3313779,0.485988822,-33.78423234,LOS
70,463401.9852,12,0,-2727914.211,27,26,27,1.006,17404.17647,1.28E-04,4.55E-12,0,795.3229124,0.351188205,70.08929702,LOS
8,463401.9852,48,0,-2761582.985,39,38,39,0.006,17992.74213,1.72E-05,4.80E-12,0,206.7293042,0.510228254,462.0650931,NLOS
9,463401.9852,14,0,-2789876.703,34,33,34,0.172,17660.43119,-7.84E-05,-1.17E-11,0,538.6131706,0.406952232,102.4628496,NLOS
73,463401.9852,22,0,-2731246.858,16,15,16,0.349,18576.86396,1.17E-04,1.82E-12,0,377.3637541,30.58590573,117.4423334,NLOS
74,463401.9852,43,0,-2755284.848,35,34,35,-0.177,18612.7263,3.67E-05,1.82E-12,0,413.2260988,0.825695835,26.38801122,NLOS
11,463401.9852,52,0,-2932935.37,51,50,51,0.041,18647.58194,-5.56E-04,-2.31E-12,0,448.0526268,0.467339549,-18.84459113,LOS
31,463401.9852,38,0,-2669220.647,33,32,33,0.076,18457.02127,3.24E-04,-1.14E-12,0,261.5640467,1.015103221,61.39071842,NLOS
32,463402.9852,55,0,-2853505.392,38,37,38,0.014,18380.77165,-2.30E-04,1.07E-11,0,181.1497249,-0.393801685,-2.836236686,NLOS
1,463402.9852,79,0,-2787282.295,48,47,48,0.166,18248.52663,-9.34E-06,1.12E-12,0,48.70765798,-0.17333319,14.59788147,LOS
3,463402.9852,52,0,-2726444.026,42,41,42,0.123,17935.09487,1.94E-04,2.19E-11,0,264.806154,-0.28384959,24.35314044,LOS
4,463402.9852,56,0,-2786463.295,48,48,48,0.211,18652.93075,-6.77E-06,7.36E-13,0,453.1337773,-0.197600584,-33.41847555,LOS
70,463402.9852,12,0,-2746114.567,28,27,27,0.453,17404.4466,1.28E-04,4.55E-12,0,795.3525741,-0.029661652,70.64615552,LOS
8,463402.9852,48,0,-2779782.566,39,38,39,0.24,17992.85317,1.72E-05,4.80E-12,0,206.9254948,-0.196190588,461.8464568,NLOS
9,463402.9852,14,0,-2808077.29,34,33,34,0.261,17660.46919,-7.84E-05,-1.17E-11,0,539.0696988,-0.456528228,103.2459901,NLOS
73,463402.9852,22,0,-2749418.913,16,15,16,0.405,18532.2895,1.17E-04,1.82E-12,0,332.4895049,-44.87424915,89.69694464,NLOS
74,463402.9852,43,0,-2773485.677,35,34,35,0.486,18613.25365,3.67E-05,1.82E-12,0,413.453658,0.227559209,27.41711634,NLOS
11,463402.9852,52,0,-2951135.714,51,50,51,0.16,18647.67149,-5.56E-04,-2.31E-12,0,447.8397867,-0.212840114,-18.30154112,LOS
31,463402.9852,38,0,-2687422.709,33,33,33,0.193,18457.14203,3.24E-04,-1.14E-12,0,260.0770046,-1.487042084,63.65196097,NLOS
32,463403.9853,55,0,-2871705.098,38,37,38,0.058,18380.90358,-2.30E-04,1.07E-11,0,181.2725522,0.122827392,-2.927324943,NLOS
1,463403.9853,79,0,-2805481.821,48,47,48,0.127,18248.73383,-9.34E-06,1.12E-12,0,48.92396142,0.216303442,14.32376378,LOS
3,463403.9853,52,0,-2744643.485,41,41,42,-0.18,17935.20978,1.94E-04,2.19E-11,0,264.6622368,0.143917195,24.0177654,LOS
4,463403.9853,56,0,-2804662.77,49,48,48,0.008,18653.1063,-6.77E-06,7.61E-13,0,453.3113089,0.177531604,-33.74399277,LOS
70,463403.9853,12,0,-2764312.122,28,27,28,-0.863,17402.0351,1.28E-04,4.55E-12,0,797.7640727,-2.411498602,68.40214369,LOS
8,463403.9853,48,0,-2797981.993,39,39,39,0.026,17993.04323,1.72E-05,4.80E-12,0,206.7328285,0.192666296,461.4750893,NLOS
9,463403.9853,14,0,-2826277.005,34,33,34,-0.043,17660.60241,-7.84E-05,-1.17E-11,0,539.0409177,0.028781138,103.1564155,NLOS
73,463403.9853,22,0,-2767587.346,15,15,16,-0.02,18528.27915,1.17E-04,1.82E-12,0,328.4791579,-4.010347057,58.33002515,NLOS
74,463403.9853,43,0,-2791686.61,35,34,35,0.287,18614.47643,3.67E-05,1.82E-12,0,414.6764359,1.222777866,28.55017945,NLOS
11,463403.9853,52,0,-2969335.225,51,50,51,0.035,18647.84611,-5.56E-04,-2.31E-12,0,448.0183091,0.178522419,-18.59194387,LOS
31,463403.9853,38,0,-2705624.376,34,33,33,0.249,18457.35309,3.24E-04,-1.14E-12,0,259.676528,-0.400476575,65.51866395,NLOS
32,463404.9854,55,0,-2889905.451,37,36,38,0.014,18380.92525,-2.30E-04,1.07E-11,0,181.2126505,-0.059901714,-2.372495662,NLOS
