 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
32,466636.0067,43,2,-2082511.154,47,46,47,-0.174,18516.83409,-2.30E-04,1.20E-11,0,302.9269079,-0.250518486,-129.0870311,LOS
1,466636.0067,56,2,-2016390.011,42,41,41,0.432,18624.67005,-9.34E-06,1.55E-12,0,411.4522846,0.408209193,-19.43012533,NLOS
3,466636.0067,66,2,-1955551.513,46,45,46,-0.055,18080.41875,1.94E-04,2.18E-11,0,133.1588422,-0.0663586,9.946554221,LOS
9,466636.0067,31,2,-2037187.434,46,45,46,0.441,17822.35005,-7.85E-05,-1.18E-11,0,392.9321228,0.505199689,58.9327216,LOS
73,466636.0067,10,0,-1978421.368,28,27,33,0.059,18604.73249,1.18E-04,9.09E-13,0,391.1417696,4.785331033,71.60068712,NLOS
74,466636.0067,20,0,-2002542.966,29,28,29,0.617,18908.64113,3.71E-05,1.82E-12,0,695.0506804,8.175596751,64.02289172,NLOS
11,466636.0067,29,0,-2180246.882,34,33,38,-0.485,18844.08261,-5.56E-04,1.57E-14,0,634.4637471,4.431711838,-50.69640698,NLOS
23,466636.0067,59,2,-2040319.381,29,29,29,0.281,18064.51808,-8.63E-05,-6.20E-13,0,144.2610427,-6.30896714,829.5472127,NLOS
32,466637.0068,43,2,-2100722.941,47,46,47,0.031,18516.87409,-2.30E-04,1.20E-11,0,302.783996,-0.142911907,-131.1866187,LOS
1,466637.0068,56,2,-2034603.345,42,41,42,0.301,18624.97907,-9.34E-06,1.55E-12,0,411.4958879,0.043603338,-19.9858987,NLOS
3,466637.0068,66,2,-1973764.854,47,46,46,0.092,18080.51831,1.94E-04,2.18E-11,0,133.3811906,-0.222348411,9.403898876,LOS
9,466637.0068,31,2,-2055401.266,46,45,46,0.282,17822.6395,-7.85E-05,-1.18E-11,0,392.9078957,0.024227142,58.87023968,LOS
73,466637.0068,10,0,-1996610.482,28,27,32,0.725,18596.28673,1.18E-04,9.09E-13,0,382.3962169,-8.745552704,46.82371667,NLOS
74,466637.0068,20,0,-2020766.007,29,28,29,-0.668,18909.39418,3.71E-05,1.82E-12,0,695.5039394,0.453258991,73.17398697,NLOS
11,466637.0068,29,0,-2198461.827,34,33,34,0.106,18844.19704,-5.56E-04,1.57E-14,0,632.1377235,-2.326023679,-49.6419943,NLOS
23,466637.0068,59,2,-2058531.292,33,32,29,0.383,18064.9085,-8.63E-05,-6.20E-13,0,151.1920894,-6.931046661,827.5667973,NLOS
32,466638.0068,43,2,-2118938.271,46,46,47,0.063,18516.92775,-2.30E-04,1.20E-11,0,302.9333544,0.149358381,-129.7436892,LOS
1,466638.0068,56,0,-2052869.909,41,30,42,0.107,18625.07988,-9.34E-06,1.55E-12,0,459.7342869,48.23839892,32.68739165,NLOS
3,466638.0068,66,2,-1991978.963,47,46,47,0.107,18080.61768,1.94E-04,2.18E-11,0,133.2591457,0.122044858,9.628698364,LOS
9,466638.0068,31,2,-2073615.468,46,45,46,0.158,17822.7896,-7.85E-05,-1.18E-11,0,392.5901842,0.317711476,59.17753754,LOS
73,466638.0068,10,0,-2014811.197,28,27,28,-1.186,18605.34405,1.18E-04,9.09E-13,0,391.4535328,9.05731589,33.64785638,NLOS
74,466638.0068,20,0,-2038986.378,29,28,29,0.573,18903.49758,3.71E-05,1.82E-12,0,689.6073412,-5.896598253,79.65436342,NLOS
11,466638.0068,29,2,-2216683.971,34,33,34,0.369,18844.55725,-5.56E-04,4.82E-14,0,633.6910383,1.553314861,-41.38850028,NLOS
23,466638.0068,59,0,-2076743.301,33,32,33,-0.336,18064.56482,-8.63E-05,-6.20E-13,0,151.5262878,-0.334198408,825.6849915,NLOS
32,466639.0069,43,2,-2137151.504,46,45,47,0.035,18516.97122,-2.30E-04,1.20E-11,0,302.3891256,-0.544228774,-130.9978987,LOS
1,466639.0069,56,0,-2071081.507,35,34,42,0.375,18625.46185,-9.34E-06,1.55E-12,0,408.8847869,-50.84950002,29.79530726,NLOS
3,466639.0069,66,2,-2010193.56,47,46,47,0.057,18080.68294,1.94E-04,2.18E-11,0,133.8059292,-0.546783488,9.741678059,NLOS
9,466639.0069,31,2,-2091829.341,46,45,46,0.014,17822.81198,-7.85E-05,-1.18E-11,0,393.1311576,-0.540973406,58.5567553,LOS
73,466639.0069,10,0,-2033011.358,28,27,28,0.719,18606.37335,1.18E-04,9.09E-13,0,391.8832548,0.429722011,19.31858162,NLOS
74,466639.0069,20,0,-2057209.788,29,28,29,-0.305,18910.3797,3.71E-05,1.82E-12,0,695.8898787,6.282537527,88.57452626,NLOS
11,466639.0069,29,2,-2234899.063,34,33,34,0.043,18844.60901,-5.56E-04,4.82E-14,0,631.8042407,-1.886797678,-40.78749013,NLOS
23,466639.0069,59,0,-2094947.685,32,31,33,0.236,18064.80979,-8.63E-05,-6.20E-13,0,159.7657264,-8.239438634,815.5782796,NLOS
32,466640.007,43,2,-2155364.849,46,45,46,0.033,18516.99678,-2.30E-04,1.20E-11,0,302.4992376,0.110111985,-132.1398649,LOS
1,466640.007,56,2,-2089293.24,35,34,41,-0.219,18625.23599,-9.34E-06,1.55E-12,0,408.2423202,-0.642466675,27.03908023,NLOS
3,466640.007,66,2,-2028408.594,47,46,47,0.059,18080.73272,1.94E-04,2.18E-11,0,133.750574,0.055355169,10.29167273,NLOS
9,466640.007,31,2,-2110044.147,46,45,46,0.033,17822.83648,-7.85E-05,-1.18E-11,0,393.0455177,0.085639972,58.86903014,LOS
73,466640.007,10,0,-2051213.791,27,27,28,0.101,18609.13735,1.18E-04,9.09E-13,0,394.6472489,2.763994105,7.261882141,NLOS
74,466640.007,20,0,-2075426.641,29,28,29,-0.318,18902.95683,3.71E-05,1.82E-12,0,688.4670032,-7.422875505,90.93822085,NLOS
11,466640.007,29,2,-2253113.764,34,33,34,0.016,18844.61552,-5.56E-04,4.82E-14,0,630.646018,-1.158222634,-40.57645274,NLOS
23,466640.007,59,0,-2113175.594,32,31,33,-0.15,18064.65041,-8.63E-05,-6.20E-13,0,136.9960991,22.76962732,828.9971596,NLOS
32,466641.007,43,2,-2173577.841,46,45,46,0.15,18517.15475,-2.30E-04,1.20E-11,0,302.6027611,0.10352347,-133.6342065,LOS
1,466641.007,56,0,-2107497.895,35,34,35,0.118,18625.36114,-9.34E-06,1.55E-12,0,401.244534,-6.997786194,17.20353185,NLOS
3,466641.007,66,2,-2046622.866,47,46,47,0.121,18080.86204,1.94E-04,2.18E-11,0,133.6376034,0.112970624,10.07974316,NLOS
9,466641.007,31,2,-2128258.956,46,45,46,0.072,17822.91651,-7.85E-05,-1.18E-11,0,392.8235245,0.221993189,59.18382444,LOS
73,466641.007,10,0,-2069418.046,27,26,28,0.121,18611.11291,1.18E-04,9.09E-13,0,396.6228123,1.975563429,-2.973169807,NLOS
74,466641.007,20,0,-2093638.07,29,28,29,0.765,18897.15153,3.71E-05,1.82E-12,0,682.6617002,-5.805302978,87.87699733,NLOS
11,466641.007,29,2,-2271327.878,34,33,34,0.271,18844.89524,-5.56E-04,4.82E-14,0,629.6184832,-1.027534768,-40.95321194,NLOS
23,466641.007,59,0,-2131381.636,32,31,32,0.646,18065.30556,-8.63E-05,-6.20E-13,0,158.2234016,-21.22730246,820.5483913,NLOS
32,466642.0071,43,2,-2191790.98,46,45,46,-0.199,18516.94743,-2.30E-04,1.20E-11,0,302.3772276,-0.225533474,-134.982027,LOS
1,466642.0071,56,2,-2125712.786,34,34,35,-0.079,18625.27525,-9.34E-06,1.55E-12,0,411.5936708,10.34913682,17.60468034,NLOS
3,466642.0071,66,2,-2064837.709,47,46,47,-0.207,18080.64742,1.94E-04,2.18E-11,0,133.8357008,-0.198097337,10.43878817,NLOS
9,466642.0071,31,2,-2146473.621,46,45,46,-0.18,17822.73022,-7.85E-05,-1.18E-11,0,393.0928744,-0.269349888,59.35518502,LOS
73,466642.0071,10,0,-2087631.063,27,26,27,-0.322,18619.76592,1.18E-04,9.09E-13,0,405.2758198,8.653007519,-4.446559627,NLOS
74,466642.0071,20,0,-2111862.651,29,28,29,0.412,18910.75168,3.71E-05,1.82E-12,0,696.2618543,13.60015407,97.96826971,NLOS
11,466642.0071,29,2,-2289542.099,34,33,34,-0.256,18844.63084,-5.56E-04,4.82E-14,0,630.2146275,0.596144274,-41.22193969,NLOS
23,466642.0071,59,0,-2149593.562,32,31,32,-0.539,18064.75828,-8.63E-05,-6.20E-13,0,152.8749055,5.348496016,817.983739,NLOS
32,466643.0071,43,2,-2210003.885,46,45,46,0.127,18517.07364,-2.30E-04,1.20E-11,0,302.5991375,0.22190994,-136.5635762,LOS
1,466643.0071,56,2,-2143926.327,34,33,35,0.143,18625.41749,-9.34E-06,1.55E-12,0,410.3245958,-1.269074999,16.65557011,NLOS
3,466643.0071,66,2,-2083051.81,47,46,47,0.146,18080.79364,1.94E-04,2.18E-11,0,133.698756,0.136944801,10.05583184,NLOS
9,466643.0071,31,2,-2164688.159,46,45,46,0.075,17822.80473,-7.85E-05,-1.18E-11,0,393.0003418,0.092532519,59.39931374,LOS
73,466643.0071,10,0,-2105847.031,27,26,27,0.153,18622.87075,1.18E-04,9.09E-13,0,408.3806564,3.104836617,-2.968722086,NLOS
74,466643.0071,20,0,-2130064.105,31,24,29,0.18,18887.24377,3.71E-05,1.82E-12,0,672.7539449,-23.50790935,84.93239757,NLOS
11,466643.0071,29,2,-2307756.899,39,34,34,-0.068,18844.56291,-5.56E-04,4.82E-14,0,630.352591,0.137963489,-40.91266199,NLOS
23,466643.0071,59,2,-2167807.725,32,31,32,0.107,18064.86534,-8.63E-05,-6.20E-13,0,149.9968659,2.878039606,817.6565687,NLOS
32,466644.0072,43,2,-2228215.587,45,44,46,0.053,18517.13502,-2.30E-04,1.20E-11,0,302.6428696,0.043732122,-139.3491854,LOS
1,466644.0072,56,2,-2162134.297,34,33,34,-0.004,18625.42136,-9.34E-06,1.55E-12,0,408.9907232,-1.333872568,10.13604086,NLOS
3,466644.0072,66,2,-2101266.737,47,46,47,0.029,18080.83184,1.94E-04,2.18E-11,0,133.6731959,0.025560107,10.49949836,NLOS
9,466644.0072,31,2,-2182902.633,46,45,46,0.054,17822.86617,-7.85E-05,-1.18E-11,0,392.2671496,0.733192287,59.37961012,LOS
73,466644.0072,10,0,-2124065.155,27,26,27,-0.231,18625.74148,1.18E-04,9.09E-13,0,411.2513859,2.870729454,0.665833019,NLOS
74,466644.0072,20,0,-2148273.302,28,28,31,-0.656,18898.96876,3.71E-05,1.82E-12,0,684.4789343,11.72498939,79.64002931,NLOS
11,466644.0072,29,0,-2325973.776,38,35,39,0.32,18844.89246,-5.56E-04,4.82E-14,0,637.8764165,7.523825511,-38.52577299,NLOS
23,466644.0072,59,2,-2186022.05,32,31,32,0.03,18064.90233,-8.63E-05,-6.20E-13,0,149.8173445,0.179521449,817.4913047,NLOS
32,466645.0073,43,2,-2246429.241,45,44,46,-0.006,18517.12063,-2.30E-04,1.20E-11,0,302.5667848,-0.076084889,-140.1816145,LOS
1,466645.0073,56,2,-2180347.971,34,33,34,0.18,18625.59322,-9.34E-06,1.55E-12,0,411.0440402,2.053316936,9.320287507,NLOS
3,466645.0073,66,2,-2119480.712,47,47,47,0.016,18080.83941,1.94E-04,2.18E-11,0,133.6488986,0.024297215,9.990006234,NLOS
9,466645.0073,31,2,-2201116.547,45,44,46,-0.006,17822.85289,-7.85E-05,-1.18E-11,0,392.2239415,0.043208051,58.79956729,LOS
73,466645.0073,10,0,-2142272.926,27,26,27,-0.135,18613.37711,1.18E-04,9.09E-13,0,398.8870114,-12.36437451,-6.053112715,NLOS
74,466645.0073,20,0,-2166487.481,27,26,31,-0.088,18901.07123,3.71E-05,1.82E-12,0,686.5814,2.102465697,79.3284472,NLOS
11,466645.0073,29,2,-2344185.981,35,34,39,-0.205,18844.6778,-5.56E-04,4.82E-14,0,628.2019326,-9.674483914,-40.81120111,NLOS
23,466645.0073,59,0,-2204238.64,31,30,32,0.052,18064.94723,-8.63E-05,-6.20E-13,0,146.6231232,3.194221329,819.5906489,NLOS
32,466646.0073,43,2,-2264643.705,45,44,45,0.191,18517.32187,-2.30E-04,1.20E-11,0,303.1341549,0.567370109,-139.9041925,NLOS
1,466646.0073,56,2,-2198565.462,33,25,34,0.199,18625.8009,-9.34E-06,1.55E-12,0,413.0068708,1.962830588,12.62089111,NLOS
3,466646.0073,66,2,-2137695.034,48,47,47,-0.029,18080.81766,1.94E-04,2.18E-11,0,133.3712288,0.277669877,10.12827607,NLOS
9,466646.0073,31,2,-2219331.465,45,44,46,-0.164,17822.69768,-7.85E-05,-1.18E-11,0,392.0743412,0.149600264,59.52377006,LOS
73,466646.0073,10,0,-2160484.888,27,26,27,-0.845,18617.78449,1.18E-04,9.09E-13,0,403.5941869,4.707175553,-8.281610191,NLOS
74,466646.0073,20,0,-2184702.703,27,26,28,-0.383,18900.07122,3.71E-05,1.82E-12,0,685.8811876,-0.700212352,80.36103782,NLOS
11,466646.0073,29,2,-2362399.441,35,34,38,-0.049,18844.63858,-5.56E-04,4.82E-14,0,627.335865,-0.866067637,-41.54184426,NLOS
23,466646.0073,59,2,-2222453.736,31,30,32,0.19,18065.14489,-8.63E-05,-6.20E-13,0,148.756922,-2.1337988,820.4958645,NLOS
32,466647.0074,43,2,-2282857.39,45,44,45,0.395,18517.70761,-2.30E-04,1.20E-11,0,303.4764172,0.34226235,-140.4064519,NLOS
1,466647.0074,56,0,-2216783.964,30,29,34,0.16,18625.95234,-9.34E-06,1.55E-12,0,416.8643395,3.857468784,16.93253254,NLOS
3,466647.0074,66,2,-2155909.297,47,47,48,-0.029,18080.77988,1.94E-04,2.18E-11,0,133.3995269,-0.028298158,10.20706499,NLOS
9,466647.0074,31,2,-2237545.538,45,44,45,-0.166,17822.52265,-7.85E-05,-1.18E-11,0,392.2575431,-0.183201902,59.40282401,LOS
73,466647.0074,10,0,-2178683.884,26,25,27,0.935,18605.38978,1.18E-04,9.09E-13,0,391.1994722,-12.39471469,-23.47608096,NLOS
74,466647.0074,20,0,-2202909.179,27,26,27,0.442,18893.71369,3.71E-05,1.82E-12,0,679.5236603,-6.357527338,72.64689386,NLOS
11,466647.0074,29,0,-2380611.32,35,34,35,0.088,18844.7182,-5.56E-04,4.82E-14,0,629.0843546,1.748489607,-43.85327015,NLOS
23,466647.0074,59,2,-2240669.833,31,30,31,0.289,18065.42662,-8.63E-05,-6.20E-13,0,147.3351701,1.421751902,822.4019674,NLOS
32,466648.0074,43,2,-2301072.462,45,45,45,0.307,18518.0221,-2.30E-04,1.20E-11,0,303.524558,0.048140742,-139.8215756,NLOS
1,466648.0074,56,0,-2234984.525,31,30,33,0.485,18626.44453,-9.34E-06,1.55E-12,0,395.9709513,-20.89338823,3.004212052,NLOS
3,466648.0074,66,2,-2174123.559,47,46,48,0.06,18080.849,1.94E-04,2.18E-11,0,133.6220275,-0.222500563,9.985241015,NLOS
9,466648.0074,31,2,-2255760.089,45,44,45,-0.121,17822.40884,-7.85E-05,-1.18E-11,0,392.6477408,-0.390197638,59.45950656,LOS
73,466648.0074,10,0,-2196901.395,27,26,27,-0.109,18623.37795,1.18E-04,9.09E-13,0,408.8878487,17.68837643,-20.45538503,NLOS
74,466648.0074,20,0,-2221128.395,27,27,27,1.054,18904.1308,3.71E-05,1.82E-12,0,689.6409745,10.11731417,77.37292278,NLOS
11,466648.0074,29,2,-2398828.521,35,34,35,0.303,18845.02832,-5.56E-04,4.82E-14,0,630.8248742,1.740519665,-41.14259164,NLOS
23,466648.0074,59,0,-2258894.406,31,30,31,-0.18,18065.25427,-8.63E-05,-6.20E-13,0,139.4752193,7.859950781,832.4838183,NLOS
32,466649.0075,43,2,-2319286.987,46,45,45,0.052,18518.06768,-2.30E-04,1.20E-11,0,303.5601006,0.035542626,-139.7830895,NLOS
1,466649.0075,56,0,-2253193.881,31,30,31,-0.002,18626.43507,-9.34E-06,1.55E-12,0,406.2367056,10.26575424,-2.130007558,NLOS
3,466649.0075,66,2,-2192337.75,47,46,47,-0.014,18080.82713,1.94E-04,2.18E-11,0,133.6500314,-0.028003879,9.692227338,NLOS
9,466649.0075,31,2,-2273974.224,45,44,45,-0.031,17822.36961,-7.85E-05,-1.18E-11,0,392.7094494,-0.06170857,59.10015948,LOS
73,466649.0075,10,0,-2215123.898,35,26,27,-0.194,18628.66755,1.18E-04,9.09E-13,0,414.1774515,5.28960285,-12.44208418,NLOS
74,466649.0075,20,0,-2239348.568,28,27,27,-0.437,18906.2992,3.71E-05,1.82E-12,0,691.8093738,2.168399327,83.05612021,NLOS
11,466649.0075,29,2,-2417042.895,35,34,35,0.162,18845.1823,-5.56E-04,4.82E-14,0,629.6740158,-1.150858402,-41.25933513,NLOS
23,466649.0075,59,0,-2277107.545,31,30,31,0.096,18065.34145,-8.63E-05,-6.20E-13,0,150.6713659,-11.19614663,831.1330244,NLOS
32,466650.0076,43,2,-2337501.039,45,45,46,0.108,18518.18273,-2.30E-04,1.20E-11,0,303.6255387,0.065438155,-140.2177706,NLOS
1,466650.0076,56,0,-2271413.278,31,30,31,0.355,18626.79835,-9.34E-06,1.55E-12,0,416.8752073,10.63850173,2.77740933,LOS
3,466650.0076,66,2,-2210552.423,47,46,47,0.088,18080.92306,1.94E-04,2.18E-11,0,133.5604163,0.089615077,9.881780773,NLOS
9,466650.0076,31,2,-2292188.921,45,44,45,0.012,17822.39099,-7.85E-05,-1.18E-11,0,392.6871439,0.0223055,59.30319452,LOS
73,466650.0076,10,0,-2233332.962,35,33,35,-0.134,18615.99459,1.18E-04,9.09E-13,0,401.5044943,-12.67295726,-17.86805241,NLOS
74,466650.0076,20,0,-2257570.219,28,27,28,0.363,18908.08891,3.71E-05,1.82E-12,0,693.5990799,1.789706074,90.21685383,NLOS
11,466650.0076,29,0,-2435254.353,35,20,35,-0.434,18844.75673,-5.56E-04,4.82E-14,0,627.6436825,-2.030333363,-44.29143263,NLOS
23,466650.0076,59,0,-2295313.258,31,30,31,0.176,18065.52518,-8.63E-05,-6.20E-13,0,158.6697651,-7.998399146,822.355147,NLOS
32,466651.0076,43,0,-2355713.348,41,19,46,0.131,18518.3047,-2.30E-04,1.20E-11,0,301.8661216,-1.759417161,-142.9947785,NLOS
1,466651.0076,56,0,-2289624.31,39,31,31,0.145,18626.93564,-9.34E-06,1.55E-12,0,409.3825178,-7.492689501,-1.28040861,LOS
3,466651.0076,66,2,-2228767.246,47,46,47,0.196,18081.11143,1.94E-04,2.18E-11,0,133.9658658,-0.405449476,9.621659182,NLOS
9,466651.0076,31,2,-2310403.526,45,45,45,0.228,17822.60973,-7.85E-05,-1.18E-11,0,393.0243131,-0.337169245,58.81548246,LOS
73,466651.0076,10,0,-2251557.594,33,32,35,0.326,18631.8602,1.18E-04,9.09E-13,0,416.7705193,15.26602499,-8.326021101,NLOS
74,466651.0076,20,0,-2275783.372,28,27,28,0.52,18900.80311,3.71E-05,1.82E-12,0,685.7137027,-7.885377176,88.28045512,NLOS
11,466651.0076,29,0,-2453471.882,35,34,35,0.948,18845.69581,-5.56E-04,4.82E-14,0,634.7920637,7.148381267,-41.85205775,NLOS
23,466651.0076,59,0,-2313526.589,31,30,31,0.06,18065.57765,-8.63E-05,-6.20E-13,0,151.4153091,7.254455913,820.5958803,NLOS
32,466652.0077,43,0,-2373929.753,30,29,45,-0.467,18517.84584,-2.30E-04,1.20E-11,0,312.7403666,10.87424506,-139.8776657,NLOS
1,466652.0077,56,2,-2307820.527,37,36,39,-0.293,18626.64978,-9.34E-06,1.55E-12,0,404.2926014,-5.089916389,-18.35389302,LOS
3,466652.0077,66,2,-2246980.176,47,46,47,-0.321,18080.79908,1.94E-04,2.18E-11,0,132.4967442,1.469121564,9.266383223,NLOS
9,466652.0077,31,2,-2328616.958,45,45,45,-0.308,17822.31045,-7.85E-05,-1.18E-11,0,391.4709499,1.553363182,58.95272167,LOS
73,466652.0077,10,0,-2269774.82,33,33,35,-0.633,18627.72982,1.18E-04,9.09E-13,0,414.4388949,-2.331624307,-4.390677266,NLOS
74,466652.0077,20,0,-2293996.311,28,27,28,-0.907,18905.82399,3.71E-05,1.82E-12,0,692.5333369,6.819634166,87.92954226,NLOS
11,466652.0077,29,0,-2471677.562,35,34,35,-0.768,18844.93612,-5.56E-04,4.82E-14,0,633.3574673,-1.434596457,-49.46328126,NLOS
23,466652.0077,59,0,-2331746.175,31,30,31,-0.636,18064.94985,-8.63E-05,-6.20E-13,0,141.8719457,9.543363407,826.8908394,NLOS
32,466653.0077,43,0,-2392164.82,28,27,41,0.299,18518.13745,-2.30E-04,1.20E-11,0,325.491964,12.75159731,-114.2008263,NLOS
1,466653.0077,56,2,-2326029.439,38,37,39,0.152,18626.79463,-9.34E-06,1.55E-12,0,414.0939315,9.801330112,-18.83599893,LOS
3,466653.0077,66,2,-2265192.652,47,46,47,0.135,18080.92543,1.94E-04,2.18E-11,0,128.4680756,4.028668609,12.35491394,NLOS
9,466653.0077,31,2,-2346823.395,45,44,45,0.107,17822.40855,-7.85E-05,-1.18E-11,0,387.52145,3.94949995,55.99224244,LOS
73,466653.0077,10,0,-2288012.566,33,32,33,0.768,18636.94885,1.18E-04,9.09E-13,0,427.5552198,13.11632486,23.96134946,NLOS
74,466653.0077,20,0,-2312207.259,28,27,28,0.039,18902.86814,3.71E-05,1.82E-12,0,693.4747909,0.941454004,89.48368018,NLOS
11,466653.0077,29,0,-2489891.005,34,34,35,-0.057,18844.87172,-5.56E-04,4.82E-14,0,636.2389597,2.88149244,-45.41402635,NLOS
23,466653.0077,59,0,-2349950.837,30,30,31,0.398,18065.34106,-8.63E-05,-6.20E-13,0,148.2392316,-6.367285851,822.1583976,NLOS
32,466654.0078,43,0,-2410398.904,27,26,30,0.394,18518.53977,-2.30E-04,1.20E-11,0,326.8635471,1.371583104,-93.10469893,NLOS
1,466654.0078,56,2,-2344237.948,40,39,38,0.141,18626.94371,-9.34E-06,1.55E-12,0,411.4841206,-2.609810907,-23.31772733,LOS
3,466654.0078,66,2,-2283406.006,47,46,47,0.127,18081.05924,1.94E-04,2.18E-11,0,131.9245257,-3.456450105,12.72431304,NLOS
9,466654.0078,31,2,-2365036.461,45,44,45,0.088,17822.50529,-7.85E-05,-1.18E-11,0,390.9519807,-3.430530712,56.06296514,NLOS
73,466654.0078,10,0,-2306230.747,33,32,33,-0.184,18625.41497,1.18E-04,9.09E-13,0,412.4238389,-15.13138089,29.15109025,NLOS
74,466654.0078,20,0,-2330421.646,28,27,28,0.547,18903.79919,3.71E-05,1.82E-12,0,690.8083287,-2.666462194,90.88034744,NLOS
11,466654.0078,29,0,-2508122.044,34,27,35,0.204,18845.08233,-5.56E-04,4.82E-14,0,652.4510761,16.21211636,-27.36643129,NLOS
23,466654.0078,59,0,-2368168.09,30,23,31,0.178,18065.52614,-8.63E-05,-6.20E-13,0,143.6598132,4.579418436,826.4198175,NLOS
32,466655.0079,43,0,-2428629.024,27,26,28,-0.252,18518.27984,-2.30E-04,1.20E-11,0,321.9273411,-4.936205935,-76.27242321,NLOS
1,466655.0079,56,2,-2362451.2,46,40,40,0.095,18627.03047,-9.34E-06,1.55E-12,0,412.3789621,0.894841537,-23.35635649,LOS
3,466655.0079,66,2,-2301618.932,47,46,47,0.035,18081.08734,1.94E-04,2.18E-11,0,132.1941821,-0.269656446,12.36511829,NLOS
9,466655.0079,31,2,-2383250.748,45,44,45,-0.018,17822.47884,-7.85E-05,-1.18E-11,0,391.3153842,-0.363403503,57.05572505,NLOS
73,466655.0079,10,0,-2324453.193,25,24,33,0.084,18629.74935,1.18E-04,9.09E-13,0,416.4584194,4.034580462,38.30636618,NLOS
74,466655.0079,20,0,-2348645.476,27,26,28,-0.72,18909.60229,3.71E-05,1.82E-12,0,696.3116299,5.503301181,101.4196964,NLOS
11,466655.0079,29,0,-2526329.922,34,32,34,2.179,18847.25538,-5.56E-04,4.82E-14,0,624.450103,-28.00097306,-32.78033858,NLOS
23,466655.0079,59,0,-2386371.547,30,29,30,-0.049,18065.46977,-8.63E-05,-6.20E-13,0,158.2871362,-14.62732309,816.585693,NLOS
32,466656.0079,43,0,-2446853.584,27,27,27,0.235,18518.51333,-2.30E-04,1.20E-11,0,316.4523643,-5.474976826,-65.00032458,NLOS
1,466656.0079,56,2,-2380664.194,46,45,46,0.039,18627.06964,-9.34E-06,1.55E-12,0,413.0924764,0.713514216,-23.65294197,LOS
9,466656.0079,31,2,-2401464.09,45,44,45,0.059,17822.53738,-7.85E-05,-1.18E-11,0,391.320213,-0.004828803,57.10255611,NLOS
73,466656.0079,10,0,-2342674.7,26,26,33,0.307,18628.36318,1.18E-04,9.09E-13,0,415.0722488,-1.386170551,46.52205981,NLOS
74,466656.0079,20,0,-2366855.413,25,24,28,0.039,18896.64055,3.71E-05,1.82E-12,0,683.3498933,-12.96173659,98.06569535,NLOS
11,466656.0079,29,0,-2544538.538,34,33,34,-2.06,18845.19406,-5.56E-04,4.82E-14,0,626.0041417,1.554038629,-37.45502226,NLOS
23,466656.0079,59,0,-2404583.436,31,30,30,-0.031,18065.43715,-8.63E-05,-6.20E-13,0,148.9959315,9.291204754,815.1831553,NLOS
32,466657.008,43,0,-2465069.745,28,27,27,-0.174,18518.34809,-2.30E-04,1.20E-11,0,307.383586,-9.068778262,-62.42652209,NLOS
1,466657.008,56,2,-2398877.488,46,45,46,0.121,18627.19968,-9.34E-06,1.55E-12,0,413.2068493,0.11437292,-23.94933046,LOS
3,466657.008,66,2,-2338044.655,47,46,47,0.076,18081.17148,1.94E-04,2.18E-11,0,132.4055535,-0.214563139,11.21927511,NLOS
9,466657.008,31,2,-2419677.759,45,44,45,0.047,17822.59339,-7.85E-05,-1.18E-11,0,391.420723,-0.10051005,57.17663455,NLOS
73,466657.008,10,0,-2360901.245,26,25,26,-0.059,18633.29545,1.18E-04,9.09E-13,0,419.7047339,4.632485036,59.47687747,NLOS
74,466657.008,20,0,-2385064.364,25,24,27,0.298,18896.10353,3.71E-05,1.82E-12,0,682.5130808,-0.836812511,93.42595474,NLOS
11,466657.008,29,2,-2562749.034,34,33,34,0.144,18845.34771,-5.56E-04,4.82E-14,0,628.0726285,2.068486847,-40.55035701,NLOS
23,466657.008,59,0,-2422799.663,31,30,31,-0.014,18065.43244,-8.63E-05,-6.20E-13,0,145.4947923,3.501139157,817.8189745,NLOS
32,466658.0081,43,2,-2483284.671,28,27,28,-0.157,18518.18328,-2.30E-04,1.20E-11,0,308.8533155,1.469729427,-57.19070969,NLOS
1,466658.0081,56,2,-2417088.385,46,45,46,0.149,18627.33905,-9.34E-06,1.55E-12,0,417.3189575,4.112108268,-22.74597481,LOS
3,466658.0081,66,2,-2356256.161,47,46,47,0.102,18081.26397,1.94E-04,2.18E-11,0,128.4131627,3.992390819,13.03833165,NLOS
9,466658.0081,31,2,-2437886.704,44,33,45,0.099,17822.68524,-7.85E-05,-1.18E-11,0,387.6233397,3.797383312,56.42511677,NLOS
73,466658.0081,10,0,-2379122.008,26,25,26,-0.939,18624.04073,1.18E-04,9.09E-13,0,414.3473087,-5.357425168,70.54595343,NLOS
74,466658.0081,20,0,-2403265.613,25,25,25,0.641,18891.88695,3.71E-05,1.82E-12,0,682.193807,-0.319273755,84.98254862,NLOS
11,466658.0081,29,0,-2580960.923,34,26,34,-0.23,18845.10902,-5.56E-04,4.82E-14,0,635.293813,7.221184544,-38.35474477,NLOS
23,466658.0081,59,0,-2441020.264,31,30,31,0.52,18065.94288,-8.63E-05,-6.20E-13,0,133.2854737,12.20931859,828.7261351,NLOS
